,Athlete,Athlete_Country,Rank,Event_Name,Discipline,Category
13928, Anouck JAUBERT ,FRA,8,European Youth Cup (S) - Chamonix (FRA) 2011,speed,Youth A Female
13929, Natalie BÄRTSCHI ,SUI,9,European Youth Cup (S) - Chamonix (FRA) 2011,speed,Youth A Female
13930, Michela FACCI ,ITA,10,European Youth Cup (S) - Chamonix (FRA) 2011,speed,Youth A Female
13931, Anna WAGNEROVA ,CZE,11,European Youth Cup (S) - Chamonix (FRA) 2011,speed,Youth A Female
13932, Eva KRIZOVA ,CZE,12,European Youth Cup (S) - Chamonix (FRA) 2011,speed,Youth A Female
13933, Stefanie GRICHTING ,SUI,13,European Youth Cup (S) - Chamonix (FRA) 2011,speed,Youth A Female
13934, Anja SCHREIBER ,GER,14,European Youth Cup (S) - Chamonix (FRA) 2011,speed,Youth A Female
13935, Mariya USTIMENKO ,UKR,15,European Youth Cup (S) - Chamonix (FRA) 2011,speed,Youth A Female
13936, Nadia KATANOVA ,UKR,16,European Youth Cup (S) - Chamonix (FRA) 2011,speed,Youth A Female
13937, Anna BROZEK ,POL,17,European Youth Cup (S) - Chamonix (FRA) 2011,speed,Youth A Female
13938, Alexandra ELMER ,AUT,1,European Youth Cup (S) - Chamonix (FRA) 2011,speed,Youth B Female
13939, Anastasia SHYMKOVA ,UKR,2,European Youth Cup (S) - Chamonix (FRA) 2011,speed,Youth B Female
13940, Anastasiia GOLIKOVA ,RUS,3,European Youth Cup (S) - Chamonix (FRA) 2011,speed,Youth B Female
13941, Chiara ROGORA ,ITA,4,European Youth Cup (S) - Chamonix (FRA) 2011,speed,Youth B Female
13942, Petra VOJIROVA ,CZE,5,European Youth Cup (S) - Chamonix (FRA) 2011,speed,Youth B Female
13943, Andrea KÜMIN ,SUI,6,European Youth Cup (S) - Chamonix (FRA) 2011,speed,Youth B Female
13944, Jara SPÄTE ,SUI,7,European Youth Cup (S) - Chamonix (FRA) 2011,speed,Youth B Female
13945, Margaux DESCHAMPS ,FRA,8,European Youth Cup (S) - Chamonix (FRA) 2011,speed,Youth B Female
13946, Hanne SCHÄCHTELE ,GER,9,European Youth Cup (S) - Chamonix (FRA) 2011,speed,Youth B Female
13947, Olena SHEVTSOVA ,UKR,10,European Youth Cup (S) - Chamonix (FRA) 2011,speed,Youth B Female
13948, Leonardo GONTERO ,ITA,1,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Juniors Male
13949, Marcin DZIENSKI ,POL,2,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Juniors Male
13950, Stefano GHISOLFI ,ITA,3,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Juniors Male
13951, Maximilian PORSCHA ,GER,4,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Juniors Male
13952, Simon BOSLER ,GER,5,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Juniors Male
13953, Yaroslav TOPAL ,UKR,6,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Juniors Male
13954, Hubert STYLA ,POL,7,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Juniors Male
13955, Vincent CHAVOT ,FRA,8,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Juniors Male
13956, Máté GÁL ,HUN,9,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Juniors Male
13957, Clement CAILLEUX ,FRA,10,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Juniors Male
13958, Davide DALLARI ,ITA,11,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Juniors Male
13959, Hubert PRZYTULA ,POL,12,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Juniors Male
13960, Jan SIGRIST ,SUI,13,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Juniors Male
13961, Guillaume MORO ,FRA,1,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Male
13962, Nikolay FEDOROV ,RUS,2,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Male
13963, Amir MAIMURATOV ,KAZ,3,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Male
13964, Rafal HALASA ,POL,4,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Male
13965, Hryhorii LISOVSKYI ,UKR,5,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Male
13966, Jakub KOZLOWSKI ,POL,6,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Male
13967, Maksym UNGURYAN ,UKR,7,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Male
13968, Michele MARCOLLA ,ITA,8,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Male
13969, Maciej STYLA ,POL,9,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Male
13970, Oleksiy BUK ,UKR,10,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Male
13971, Andrea BOTTO ,ITA,11,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Male
13972, Michal LEWICKI ,POL,12,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Male
13973, Kevin HUSER ,SUI,13,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Male
13974, Daniel EBRECHT ,GER,14,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Male
13975, Alessandro BOULOS ,ITA,15,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Male
13976, Bogdan KISILOV ,UKR,16,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Male
13977, Tomas ZAK ,CZE,17,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Male
13978, Alessandro SANTONI ,ITA,1,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Male
13979, Joshua BOSLER ,GER,2,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Male
13980, Jan KRIZ ,CZE,3,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Male
13981, Levin BALTENSPERGER ,SUI,4,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Male
13982, Gian-luca GRICHTING ,SUI,5,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Male
13983, Nicolo ACERBIS ,ITA,6,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Male
13984, Sagzhan RAKYSHEV ,KAZ,7,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Male
13985, Karol DENIS ,POL,8,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Male
13986, Ludovico FOSSALI ,ITA,9,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Male
13987, Jan DOSEDEL ,CZE,10,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Male
13988, Miroslav DOSEDEL ,CZE,11,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Male
13989, Yavor PENCHEV ,BUL,12,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Male
13990, Margot HEITZ ,FRA,1,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Juniors Female
13991, Karina MIROSLAW ,POL,2,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Juniors Female
13992, Isabell HAAG ,GER,3,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Juniors Female
13993, Stefanie PICHLER ,AUT,4,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Juniors Female
13994, Ekaterina NOVITSKAIA ,RUS,5,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Juniors Female
13995, Marie DA SILVA TORTOSA ,FRA,6,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Juniors Female
13996, Anouck JAUBERT ,FRA,1,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Female
13997, Aleksandra MIROSLAW ,POL,2,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Female
13998, Natalie BÄRTSCHI ,SUI,3,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Female
13999, Adeline BONNACORSI ,FRA,4,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Female
14000, Izabela JANIS ,POL,5,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Female
14001, Esther BRUCKNER ,FRA,6,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Female
14002, Michela FACCI ,ITA,7,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Female
14003, Federica MINGOLLA ,ITA,8,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Female
14004, Oleksandra TYKHONOVA ,UKR,9,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Female
14005, Nina LACH ,AUT,10,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Female
14006, Anna WAGNEROVA ,CZE,11,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Female
14007, Anja SCHREIBER ,GER,12,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Female
14008, Stefanie GRICHTING ,SUI,13,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Female
14009, Mariya USTIMENKO ,UKR,14,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Female
14010, Ilaria GUIDOTTI ,ITA,15,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Female
14011, Margaryta YELKINA ,UKR,16,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Female
14012, Eva KRIZOVA ,CZE,17,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Female
14013, Anna BROZEK ,POL,18,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Female
14014, Nadia KATANOVA ,UKR,19,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Female
14015, Tetiana DUDNICHENKO ,UKR,20,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth A Female
14016, Alexandra ELMER ,AUT,1,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Female
14017, Hanne SCHÄCHTELE ,GER,2,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Female
14018, Anastasiia GOLIKOVA ,RUS,3,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Female
14019, Chiara ROGORA ,ITA,4,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Female
14020, Petra VOJIROVA ,CZE,5,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Female
14021, Jara SPÄTE ,SUI,6,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Female
14022, Anastasia SHYMKOVA ,UKR,7,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Female
14023, Bianca QUERCETTI ,ITA,8,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Female
14024, Andrea KÜMIN ,SUI,9,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Female
14025, Margaux DESCHAMPS ,FRA,10,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Female
14026, Olena SHEVTSOVA ,UKR,11,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Female
14027, Rebekka WALTHER ,SUI,12,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Female
14028, Veronika SCHEUEROVA ,CZE,13,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Female
14029, Vlada MARINOVA ,BUL,14,European Youth Cup (S) - Friedrichshafen (GER) 2011,speed,Youth B Female
14030, Max RUDIGIER ,AUT,1,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Male
14031, Martino ISCHIA ,ITA,2,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Male
14032, Stefano GHISOLFI ,ITA,3,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Male
14033, Edward HAMER ,GBR,4,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Male
14034, Marcello BOMBARDI ,ITA,5,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Male
14035, Sandro DEUTSCHMANN ,AUT,6,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Male
14036, Sébastien BERTHE ,BEL,7,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Male
14037, Lukas KÖB ,AUT,8,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Male
14038, Kristiyan PETROV ,BUL,9,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Male
14039, Bozhidar LYUBENOV ,BUL,10,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Male
14040, Stephan DE ZOLT ,ITA,11,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Male
14041, Tomas BINTER ,CZE,12,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Male
14042, Stanislav PEKAREK ,CZE,13,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Male
14043, Jan JELIGA ,CZE,14,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Male
14044, Hubert STYLA ,POL,15,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Male
14045, Thomas JOANNES ,FRA,1,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14046, Loïc TIMMERMANS ,BEL,2,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14047, David FIRNENBURG ,GER,3,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14048, Christoph HANKE ,GER,3,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14049, Michael PICCOLRUAZ ,ITA,5,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14050, Patrick HEISINGER ,AUT,6,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14051, Alexandre TRIBOUT ,FRA,7,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14052, Vladislav DEULIN ,RUS,8,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14053, Alex WALPOTH ,ITA,9,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14054, Elias WEILER ,AUT,10,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14055, Petr CERMAK ,CZE,11,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14056, Michael BRÄUER ,AUT,12,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14057, Filippo ANDREOLI ,ITA,13,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14058, Viktor GENOV ,BUL,14,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14059, Vanco NAUNOV ,MKD,15,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14060, Rafal HALASA ,POL,16,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14061, Jakub KOZLOWSKI ,POL,17,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14062, Nikolay FEDOROV ,RUS,18,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14063, Maciej STYLA ,POL,18,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14064, Stefan KOLEV ,BUL,20,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14065, Sam BRANNIGAN ,GBR,21,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Male
14066, Bernhard RÖCK ,AUT,1,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14067, Ruben FIRNENBURG ,GER,2,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14068, Moritz HANS ,GER,3,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14069, Daan GROSKAMP ,NED,4,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14070, Lucas MESNARD ,FRA,5,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14071, Christopher STELZMÜLLER ,AUT,6,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14072, Georg PARMA ,AUT,7,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14073, Bob SCHUBERT ,NED,8,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14074, Piotr SCHAB ,POL,9,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14075, Zdenek USTOHAL ,CZE,10,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14076, Buster MARTIN ,GBR,11,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14077, Manuel SCHNEIDER ,ITA,12,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14078, Simon LORENZI ,BEL,13,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14079, Antoine MATHEYS ,BEL,14,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14080, Borna CUJIC ,CRO,15,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14081, Johannes HELD ,AUT,16,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14082, Jan KRIZ ,CZE,17,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14083, Vladislav ANGELOV ,BUL,18,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14084, Vasil TSVETKOV ,BUL,19,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14085, Joe WEBER ,LUX,20,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14086, Yavor PENCHEV ,BUL,21,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Male
14087, Cindy SARARAK ,FRA,1,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Female
14088, Andrea PRUNSTER ,ITA,2,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Female
14089, Nikki VAN BERGEN ,NED,3,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Female
14090, Stefanie PICHLER ,AUT,4,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Female
14091, Jacqueline SABUTSCH ,AUT,5,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Female
14092, Karina MIROSLAW ,POL,6,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Female
14093, Katharina BACHER ,AUT,7,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Female
14094, Anna GISLIMBERTI ,ITA,8,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Female
14095, Katja PLASOUNIG ,AUT,9,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Female
14096, Claudine DELSAUX ,BEL,10,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Female
14097, Michaela ZBORILOVA ,CZE,11,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Juniors Female
14098, Magdalena RÖCK ,AUT,1,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Female
14099, Tina Johnsen HAFSAAS ,NOR,2,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Female
14100, Berit SCHWAIGER ,AUT,3,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Female
14101, Karoline SINNHUBER ,AUT,4,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Female
14102, Laura MICHELARD ,FRA,5,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Female
14103, Tereza SVOBODOVA ,CZE,6,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Female
14104, Katharina PÖLL ,AUT,7,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Female
14105, Luisa DEUBZER ,GER,8,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Female
14106, Lina HIMPEL ,GER,9,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Female
14107, Caitlin WALLACE ,GBR,10,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Female
14108, Yuliya KEREMIDCHIEVA ,BUL,11,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Female
14109, Anastasiia SAMOILINA ,RUS,11,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Female
14110, Aleksandra MIROSLAW ,POL,13,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Female
14111, Eva KRIZOVA ,CZE,14,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Female
14112, Gergana ATANASOVA ,BUL,15,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Female
14113, Simona STOYANOVA ,BUL,16,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Female
14114, Veronika VASILEVA ,BUL,17,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Female
14115, Yanita SIMEONOVA ,BUL,18,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth A Female
14116, Anak VERHOEVEN ,BEL,1,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Female
14117, Julia CHANOURDIE ,FRA,2,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Female
14118, Andrea PAVLINCOVA ,CZE,3,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Female
14119, Jessica PILZ ,AUT,4,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Female
14120, Stasa GEJO ,SRB,5,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Female
14121, Salomé ROMAIN ,FRA,6,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Female
14122, Giulia ALTON ,ITA,7,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Female
14123, Julia PINGGERA ,AUT,8,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Female
14124, Magdalena PÖLL ,AUT,9,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Female
14125, Hannah BAEHR ,GER,10,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Female
14126, Molly THOMPSON-SMITH ,GBR,11,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Female
14127, Andrea EBNER ,ITA,12,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Female
14128, Hannah SCHUBERT ,AUT,13,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Female
14129, Chloe CAULIER ,BEL,14,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Female
14130, Jana VINCOURKOVA ,CZE,14,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Female
14131, Tara HAYES ,GBR,16,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Female
14132, Daria MALYSHEVA ,RUS,17,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Female
14133, Vlada MARINOVA ,BUL,18,"European Youth Cup (L,S) - Veliko Tarnovo (BUL) 2011",lead,Youth B Female
