,Athlete,Athlete_Country,Rank,Event_Name,Discipline,Category
21365, Valentine VAN WINCKEL ,BEL,10,European Youth Cup - Gdansk (POL) 2006,lead,Juniors Female
21366, Alina RUDENKO ,RUS,11,European Youth Cup - Gdansk (POL) 2006,lead,Juniors Female
21367, Sandra OHLENSCHLÄGER ,AUT,12,European Youth Cup - Gdansk (POL) 2006,lead,Juniors Female
21368, Monika PIASECKA ,POL,13,European Youth Cup - Gdansk (POL) 2006,lead,Juniors Female
21369, Milena MARCZAK ,POL,14,European Youth Cup - Gdansk (POL) 2006,lead,Juniors Female
21370, Julia ZANIEWSKA ,POL,15,European Youth Cup - Gdansk (POL) 2006,lead,Juniors Female
21371, Monika PROKOPIUK-KAWECKA ,POL,16,European Youth Cup - Gdansk (POL) 2006,lead,Juniors Female
21372, Aliya ISKAKOVA ,KAZ,17,European Youth Cup - Gdansk (POL) 2006,lead,Juniors Female
21373, Alexandra MALYSHEVA ,RUS,1,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21374, Juliane WURM ,GER,2,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21375, Christina SCHMID ,SUI,3,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21376, Mathilde BRUMAGNE ,BEL,4,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21377, Liubov SHAGINA ,RUS,5,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21378, Nicole NEUNTEUFEL ,AUT,6,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21379, Kseniya POLEKHINA ,RUS,7,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21380, Heidi SCHROTTMAYER ,AUT,8,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21381, Leja KOS ,SLO,9,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21382, Patricija LEVSTEK ,SLO,10,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21383, Nada PINTAR ,SLO,11,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21384, Luisa NEUMÄRKER ,GER,12,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21385, Stefanie KOFLER ,AUT,13,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21386, Tereza CERMAKOVA ,CZE,14,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21387, Sara MORANDI ,ITA,15,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21388, Bethany MONKS ,GBR,16,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21389, Anna CERMAKOVA ,CZE,17,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21390, Agnieszka SZCZEPANIEC ,POL,18,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21391, Perrine VANDE BERG ,BEL,19,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21392, Cecilia HORAK ,SWE,20,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21393, Paulina GUZ ,POL,21,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21394, Michaela POSPISILOVA ,CZE,22,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21395, Katarzyna MIROSLAW ,POL,23,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21396, Olga NIEMIEC ,POL,24,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21397, Janina GMITER ,POL,25,European Youth Cup - Gdansk (POL) 2006,lead,Youth A Female
21398, Johanna ERNST ,AUT,1,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21399, Dinara FAKHRITDINOVA ,RUS,2,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21400, Stefanie PICHLER ,AUT,3,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21401, Matilda SÖDERLUND ,SWE,4,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21402, Alexandra LADURNER ,ITA,5,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21403, Natalie BERRY ,GBR,6,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21404, Manuela SIGRIST ,SUI,7,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21405, Madeleine EPPENSTEINER ,AUT,8,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21406, Christina STÜTZ ,AUT,9,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21407, Nóra KIRÁLY ,HUN,10,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21408, Ines DULL-KRETSCHMER ,GER,11,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21409, Petra KLINGLER ,SUI,12,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21410, Cosima WILLI ,SUI,13,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21411, Julia MIROSHNICHENKO ,RUS,14,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21412, Janka HERCZEGH ,HUN,15,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21413, Tilda KASPEROWSKI ,SWE,16,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21414, Danielle KUNIK ,ISR,16,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21415, Anastasia ERMOLAEVA ,RUS,18,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21416, Olga SADOVNIKOVA ,RUS,19,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21417, Réka SZABÓ ,HUN,20,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21418, Patrycja BUDZANOWSKA ,POL,21,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21419, Ida HÖGSTRÖM ,SWE,21,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21420, Katarina EKHOLM ,SWE,23,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21421, Hana RUZICKOVA ,CZE,24,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21422, Malgorzata RUDZINSKA ,POL,25,European Youth Cup - Gdansk (POL) 2006,lead,Youth B Female
21423, Libor HROZA ,CZE,1,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Male
21424, Jakub JODLOWSKI ,POL,2,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Male
21425, Jakub POCIECHA ,POL,3,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Male
21426, Jedrzej KOMOSINSKI ,POL,4,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Male
21427, Pawel PIETRZAK ,POL,5,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Male
21428, Ivan KAUROV ,RUS,6,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Male
21429, Bálint KUCSERA ,HUN,7,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Male
21430, Matthias RUH ,SUI,8,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Male
21431, Jakub GINSZT ,POL,9,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Male
21432, Urban GROS ,SLO,10,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Male
21433, Jakub VOLF ,CZE,11,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Male
21434, Oscar RASTROM ,SWE,12,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Male
21435, Aleksei SHCHERVIANIN ,RUS,13,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Male
21436, Michael TIMMERMANS ,BEL,14,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Male
21437, Wanne LIBOT ,BEL,15,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Male
21438, Florian MATERNE ,BEL,16,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Male
21439, Oleg SMIRNOV ,RUS,17,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Male
21440, Rafal MUDA ,POL,1,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21441, Alexander STEPANOV ,RUS,2,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21442, Olivier MIGNON ,BEL,3,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21443, Jan CHVALA ,CZE,4,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21444, Maciej DOBRZANSKI ,POL,5,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21445, Alexander YAKUBOSKY ,RUS,6,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21446, Maciej KALITA ,POL,7,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21447, Bence GÁL ,HUN,8,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21448, Yannick PASQUAZZO ,BEL,9,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21449, Sam VANDEN DRIESSCHE ,BEL,10,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21450, Téo GENECAND ,SUI,11,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21451, Jakub POLAK ,POL,12,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21452, Thibaut MAURON ,SUI,13,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21453, Jakub KOVACIK ,SVK,14,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21454, Ondrej NEVELIK ,CZE,15,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21455, Sergey ABDRAKHMANOV ,RUS,16,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21456, Thomas GUERIN ,BEL,17,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21457, Szymon LODZIŃSKI ,POL,18,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21458, Kirill SEMENOV ,RUS,19,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21459, Eirik Birkelund OLSEN ,NOR,20,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21460, Florian BRÄUER ,AUT,21,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Male
21461, Mateusz PUZON ,POL,1,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Male
21462, Manuel KALLEN ,SUI,2,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Male
21463, Martin SIFRA ,CZE,3,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Male
21464, David LEDUC ,BEL,4,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Male
21465, Kamil FERENC ,POL,5,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Male
21466, Milosz WIECZORKOWSKI ,POL,6,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Male
21467, Guillame LION ,BEL,7,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Male
21468, Evgenii ZAZULIN ,RUS,8,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Male
21469, Vadim TIMONOV ,RUS,9,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Male
21470, Christian FEISTMANTL ,AUT,10,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Male
21471, Siebe VANHEE ,BEL,11,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Male
21472, Philipp HASENÖHRL ,AUT,12,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Male
21473, Máté GÁL ,HUN,13,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Male
21474, Rudi MORODER ,ITA,14,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Male
21475, Vaginak SIREKANYAN ,RUS,15,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Male
21476, Sergey SOKOLOV ,RUS,15,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Male
21477, Szymon WÓJCIK ,POL,17,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Male
21478, Viktor WISKELL ,SWE,18,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Male
21479, Filip HARNA ,CZE,19,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Male
21480, Lukas SKREJPEK ,CZE,19,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Male
21481, Chloé GRAFTIAUX ,BEL,1,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Female
21482, Anouk PIOLA ,SUI,2,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Female
21483, Lucie HROZOVA ,CZE,3,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Female
21484, Lenke KUCSERA ,HUN,4,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Female
21485, Alina RUDENKO ,RUS,5,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Female
21486, Julia ZANIEWSKA ,POL,6,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Female
21487, Milena MARCZAK ,POL,7,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Female
21488, Valentine VAN WINCKEL ,BEL,8,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Female
21489, Monika PROKOPIUK-KAWECKA ,POL,9,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Female
21490, Aliya ISKAKOVA ,KAZ,10,European Youth Cup - Gdansk (POL) 2006,speed,Juniors Female
21491, Stefanie KOFLER ,AUT,1,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Female
21492, Alexandra MALYSHEVA ,RUS,2,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Female
21493, Kseniya POLEKHINA ,RUS,3,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Female
21494, Liubov SHAGINA ,RUS,4,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Female
21495, Agnieszka SZCZEPANIEC ,POL,5,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Female
21496, Anna CERMAKOVA ,CZE,6,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Female
21497, Sara MORANDI ,ITA,7,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Female
21498, Paulina GUZ ,POL,8,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Female
21499, Tereza CERMAKOVA ,CZE,9,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Female
21500, Cecilia HORAK ,SWE,10,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Female
21501, Olga NIEMIEC ,POL,11,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Female
21502, Michaela POSPISILOVA ,CZE,12,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Female
21503, Katarzyna MIROSLAW ,POL,13,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Female
21504, Paulina POLOK ,POL,13,European Youth Cup - Gdansk (POL) 2006,speed,Youth A Female
21505, Anastasia ERMOLAEVA ,RUS,1,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Female
21506, Dinara FAKHRITDINOVA ,RUS,2,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Female
21507, Cosima WILLI ,SUI,3,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Female
21508, Anastasia BRYL ,RUS,4,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Female
21509, Stefanie PICHLER ,AUT,5,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Female
21510, Madeleine EPPENSTEINER ,AUT,6,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Female
21511, Petra KLINGLER ,SUI,7,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Female
21512, Alexandra LADURNER ,ITA,8,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Female
21513, Olga SADOVNIKOVA ,RUS,9,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Female
21514, Janka HERCZEGH ,HUN,10,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Female
21515, Manuela SIGRIST ,SUI,11,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Female
21516, Réka SZABÓ ,HUN,12,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Female
21517, Nóra KIRÁLY ,HUN,13,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Female
21518, Malgorzata RUDZINSKA ,POL,14,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Female
21519, Katarina EKHOLM ,SWE,15,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Female
21520, Tilda KASPEROWSKI ,SWE,16,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Female
21521, Ida HÖGSTRÖM ,SWE,17,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Female
21522, Hana RUZICKOVA ,CZE,18,European Youth Cup - Gdansk (POL) 2006,speed,Youth B Female
21523, Magnus MIDTBOE ,NOR,1,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Male
21524, Ivan KAUROV ,RUS,2,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Male
21525, Matevz PINTAR ,SLO,3,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Male
21526, Gerard RULL FLORES ,ESP,4,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Male
21527, Oscar RASTROM ,SWE,5,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Male
21528, Bálint KUCSERA ,HUN,6,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Male
21529, Oleg SMIRNOV ,RUS,7,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Male
21530, Urban GROS ,SLO,8,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Male
21531, Kaloyan DOBREV ,BUL,9,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Male
21532, Michael TIMMERMANS ,BEL,10,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Male
21533, Jan HAIKO ,AUT,11,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Male
21534, Nikola PETROV ,BUL,12,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Male
21535, Ivan STOILJOKOVIC ,SRB,13,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Male
21536, Jakob SCHUBERT ,AUT,1,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21537, Martin STRANIK ,CZE,2,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21538, Blagovest LAZAROV ,BUL,3,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21539, Alexander STEPANOV ,RUS,4,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21540, Jure BECAN ,SLO,5,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21541, Balint KAMVAS ,HUN,6,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21542, Thomas GUERIN ,BEL,7,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21543, Yannick PASQUAZZO ,BEL,8,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21544, Gregor SELAK ,SLO,9,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21545, Eirik Birkelund OLSEN ,NOR,10,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21546, Miha BRITOVSEK ,SLO,11,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21547, Jernej KRUDER ,SLO,12,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21548, Manuel MEINDL ,AUT,13,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21549, Noé BERGER ,LUX,14,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21550, Bence GÁL ,HUN,15,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21551, Olivier MIGNON ,BEL,16,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21552, Sergey ABDRAKHMANOV ,RUS,17,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21553, Petar GAVRILOV ,BUL,18,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21554, Raphael FERNANDEZ ,BEL,19,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21555, Metodi ZARCHEV ,BUL,20,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21556, Zlati MARKOV ,BUL,21,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21557, Stefan VUJIC ,SRB,22,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21558, Erik GRANDELIUS ,SWE,23,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Male
21559, Eric LOPEZ MATEOS ,ESP,1,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21560, Mario LECHNER ,AUT,2,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21561, Leonid YABLONSKIY ,RUS,3,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21562, Rudi MORODER ,ITA,4,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21563, Arman TER-MINASYAN ,RUS,5,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21564, Christian FEISTMANTL ,AUT,6,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21565, Martin SIFRA ,CZE,7,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21566, Philipp HASENÖHRL ,AUT,8,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21567, Mateusz BARAN ,POL,9,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21568, Bogdan POSMASHNYY ,RUS,10,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21569, Yaniv HECHT ,ISR,11,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21570, Nicolas MATHIEU ,BEL,12,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21571, Izidor ZUPAN ,SLO,13,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21572, Matic CAKS ,SLO,14,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21573, Peter SCHWAMBERGER ,AUT,15,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21574, Simon KOBLAR ,SLO,16,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21575, Vadim TIMONOV ,RUS,17,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21576, Bozhidar LYUBENOV ,BUL,18,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21577, Rok HRIBAR ,SLO,19,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21578, Lukas SKREJPEK ,CZE,19,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21579, Plamen PETROV ,BUL,21,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21580, Svetoslav SAVOV ,BUL,22,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21581, Hristo PETKOV ,BUL,23,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21582, Máté GÁL ,HUN,24,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Male
21583, Katharina SAURWEIN ,AUT,1,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Female
21584, Asja GOSAR ,SLO,2,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Female
21585, Chloé GRAFTIAUX ,BEL,3,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Female
21586, Lenke KUCSERA ,HUN,4,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Female
21587, Martina HARNISCH ,AUT,5,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Female
21588, Lucie HROZOVA ,CZE,6,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Female
21589, Valentine VAN WINCKEL ,BEL,7,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Female
21590, Sandra OHLENSCHLÄGER ,AUT,8,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Juniors Female
21591, Silvie RAJFOVA ,CZE,1,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Female
21592, Alexandra MALYSHEVA ,RUS,2,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Female
21593, Nicole NEUNTEUFEL ,AUT,3,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Female
21594, Spasina NEDYALKOVA ,BUL,4,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Female
21595, Patricija LEVSTEK ,SLO,5,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Female
21596, Bethany MONKS ,GBR,6,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Female
21597, Heidi SCHROTTMAYER ,AUT,7,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Female
21598, Manuela VALSECCHI ,ITA,8,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Female
21599, Sara MORANDI ,ITA,9,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Female
21600, Leja KOS ,SLO,10,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Female
21601, Nada PINTAR ,SLO,11,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Female
21602, Tereza CERMAKOVA ,CZE,12,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Female
21603, Anna CERMAKOVA ,CZE,13,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Female
21604, Mathilde BRUMAGNE ,BEL,14,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Female
21605, Cecilia HORAK ,SWE,15,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Female
21606, Marta LENARTOWICZ ,POL,16,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth A Female
21607, Johanna ERNST ,AUT,1,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Female
21608, Stefanie PICHLER ,AUT,2,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Female
21609, Madeleine EPPENSTEINER ,AUT,3,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Female
21610, Alexandra LADURNER ,ITA,4,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Female
21611, Natalie BERRY ,GBR,5,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Female
21612, Matilda SÖDERLUND ,SWE,6,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Female
21613, Nóra KIRÁLY ,HUN,7,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Female
21614, Katarina EKHOLM ,SWE,8,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Female
21615, Christina STÜTZ ,AUT,9,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Female
21616, Ana VETERNIK ,SLO,10,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Female
21617, Monika KUHN-GABEROVA ,CZE,11,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Female
21618, Tilda KASPEROWSKI ,SWE,12,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Female
21619, Dinara USMANOVA ,RUS,13,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Female
21620, Julia MIROSHNICHENKO ,RUS,14,European Youth Cup - Velika Tarnovo (BUL) 2006,lead,Youth B Female
