,Athlete,Athlete_Country,Rank,Event_Name,Discipline,Category
244, Tsun-ting IP ,HKG,33,Asian Continental Championships - Tehran (IRI) 2017,lead,Men
245, Chia Hsiang LIN ,TPE,34,Asian Continental Championships - Tehran (IRI) 2017,lead,Men
246, Yongsu LEE ,KOR,35,Asian Continental Championships - Tehran (IRI) 2017,lead,Men
247, Paul EMMANUEL RYAN ,SGP,36,Asian Continental Championships - Tehran (IRI) 2017,lead,Men
248, Aya ONOE ,JPN,1,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
249, Akiyo NOGUCHI ,JPN,2,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
250, Mei KOTAKE ,JPN,3,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
251, Elnaz REKABI ,IRI,4,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
252, Abdul Rochman SYARIFAH ,INA,5,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
253, Lamu RENQING ,CHN,6,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
254, Hung Ying LEE ,TPE,7,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
255, Hsiu-ju LIN ,TPE,8,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
256, Puntarika TUNYAVANICH ,THA,9,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
257, Yuzhen BAIMA ,CHN,10,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
258, Harini HARINI ,INA,10,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
259, Tamara ULZHABAYEVA ,KAZ,12,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
260, Negar VARSHOCHI ,IRI,13,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
261, Wing-yu WU ,HKG,14,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
262, Margarita AGAMBAYEVA ,KAZ,15,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
263, Rahil RAMEZANI ,IRI,16,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
264, Sima SOLTANI ,IRI,17,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
265, Mahya DARABIAN ,IRI,18,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
266, Watchareewan TOMAS ,THA,19,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
267, Afsaneh MIRAHMADI ,IRI,20,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
268, Shaghayegh ESKANDARI ,IRI,21,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
269, Yu-chen LIN ,TPE,22,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
270, Pankaew PLYPOOLSUP ,THA,23,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
271, Fatemeh JAFARI MAHMODABADI ,IRI,24,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
272, Sahel MAYELI ,IRI,25,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
273, Yiling SONG ,CHN,26,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
274, Assel MARLENOVA ,KAZ,27,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
275, Alexandra ZHIZNEVSKAYA ,KAZ,27,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
276, Mingwei NI ,CHN,29,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
277, Pui-yim LAU ,HKG,30,Asian Continental Championships - Tehran (IRI) 2017,lead,Women
278, Kokoro FUJII ,JPN,1,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
279, Yoshiyuki OGATA ,JPN,2,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
280, Keita WATABE ,JPN,3,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
281, Tomoa NARASAKI ,JPN,4,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
282, Yufei PAN ,CHN,5,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
283, Gholamali BARATZADEH ,IRI,6,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
284, Khosro HASHEMZADEH ,IRI,7,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
285, Haibin QU ,CHN,8,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
286, Zida MA ,CHN,9,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
287, Cheung-chi Shoji CHAN ,HKG,10,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
288, Amir NOURI ,IRI,11,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
289, Aviansyah AAN ,INA,12,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
290, Winai RUANGRIT ,THA,13,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
291, Siu-hei TANG ,HKG,14,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
292, Dichong HUANG ,CHN,15,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
293, Hei-yeung LAM ,HKG,16,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
294, Paul EMMANUEL RYAN ,SGP,17,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
295, Hamed HEYDARIDOLABI ,IRI,18,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
296, Anam KHOIRUL ,INA,19,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
297, Mohammad Reza KARIMI ,IRI,20,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
298, Chua DENNIS ,SGP,21,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
299, Hossein FAMILROHANI ,IRI,22,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
300, Abolfazl HASSANPOUR ,IRI,23,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
301, Joonha SHIN ,KOR,24,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
302, Thattana RAKSACHAT ,THA,25,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
303, Ka-chun YAU ,HKG,26,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
304, Yongsu LEE ,KOR,27,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
305, Alexey MOLCHANOV ,KAZ,28,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
306, Alexey PANFILOV ,KAZ,29,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
307, Alexandr NIGMATULIN ,KAZ,30,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
308, Nikita DEVYATERIKOV ,KAZ,31,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
309, Chia Hsiang LIN ,TPE,32,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
310, Artyom DEVYATERIKOV ,KAZ,33,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
311, Tsun-ting IP ,HKG,34,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
312, Yeu-shiang CHANG ,TPE,35,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
313, Chun-hsiang WANG ,TPE,36,Asian Continental Championships - Tehran (IRI) 2017,boulder,Men
314, Akiyo NOGUCHI ,JPN,1,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
315, Aya ONOE ,JPN,2,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
316, Puntarika TUNYAVANICH ,THA,3,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
317, Rahil RAMEZANI ,IRI,4,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
318, Rong JIANG ,CHN,5,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
319, Lamu RENQING ,CHN,6,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
320, Mei KOTAKE ,JPN,7,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
321, Hung Ying LEE ,TPE,8,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
322, Tamara ULZHABAYEVA ,KAZ,9,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
323, Elnaz REKABI ,IRI,10,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
324, Fitria HARTANI ,INA,11,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
325, Pankaew PLYPOOLSUP ,THA,12,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
326, Di NIU ,CHN,13,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
327, Mahya DARABIAN ,IRI,14,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
328, Fatemeh JAFARI MAHMODABADI ,IRI,15,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
329, Margarita AGAMBAYEVA ,KAZ,16,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
330, Hsiu-ju LIN ,TPE,17,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
331, Yuzhen BAIMA ,CHN,18,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
332, Watchareewan TOMAS ,THA,19,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
333, Athena BIGVAND ,IRI,20,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
334, Negar VARSHOCHI ,IRI,21,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
335, Masoumeh RAJABALI ,IRI,22,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
336, Assel MARLENOVA ,KAZ,23,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
337, Nurul IQAMAH ,INA,24,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
338, Alexandra ZHIZNEVSKAYA ,KAZ,25,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
339, Pui-yim LAU ,HKG,26,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
340, Yu-chen LIN ,TPE,27,Asian Continental Championships - Tehran (IRI) 2017,boulder,Women
341, Reza ALIPOUR SHENAZANDIFARD ,IRI,1,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
342, Qixin ZHONG ,CHN,2,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
343, Aspar ASPAR ,INA,3,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
344, Ehsan ASRAR ,IRI,4,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
345, Hinayah MUHAMMAD ,INA,5,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
346, Sabri SABRI ,INA,6,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
347, Mehdi ALIPOUR SHENAZANDIFARD ,IRI,7,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
348, Sufriyanto RINDI ,INA,8,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
349, Roman KOSTYUKOV ,KAZ,9,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
350, Yongsu LEE ,KOR,10,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
351, Porya KARIM POUR ,IRI,11,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
352, Fengqi WANG ,CHN,12,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
353, Alimzhan MYRZABEKOV ,KAZ,13,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
354, Zhiyong OU ,CHN,14,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
355, Paul EMMANUEL RYAN ,SGP,15,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
356, Tonny MAMIRI ,INA,16,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
357, Yufei PAN ,CHN,17,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
358, Dichong HUANG ,CHN,18,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
359, Tomoa NARASAKI ,JPN,19,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
360, Alexey MOLCHANOV ,KAZ,20,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
361, Joonha SHIN ,KOR,21,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
362, Cheung-chi Shoji CHAN ,HKG,22,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
363, Yoshiyuki OGATA ,JPN,23,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
364, Alexey PANFILOV ,KAZ,24,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
365, Hamidreza TOOZANDEHJANI ,IRI,25,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
366, Chua DENNIS ,SGP,26,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
367, Artyom DEVYATERIKOV ,KAZ,27,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
368, Kokoro FUJII ,JPN,28,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
369, Keita WATABE ,JPN,29,Asian Continental Championships - Tehran (IRI) 2017,speed,Men
370, Puji LESTARI ,INA,1,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
371, Yiling SONG ,CHN,2,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
372, Aries SUSANTI RAHAYU ,INA,3,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
373, Santi WELLYANTI ,INA,4,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
374, Rajiah SALLSABILLAH ,INA,5,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
375, Tamara ULZHABAYEVA ,KAZ,6,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
376, Di NIU ,CHN,7,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
377, Fitriyani FITRIYANI ,INA,8,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
378, Mingwei NI ,CHN,9,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
379, Cuilian HE ,CHN,10,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
380, Farnaz ESMAEILZADEH ,IRI,11,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
381, Assel MARLENOVA ,KAZ,12,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
382, Rong JIANG ,CHN,13,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
383, Kobra LAKZAIIFAR ,IRI,14,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
384, Bahareh BADRABADI ,IRI,15,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
385, Mahya DARABIAN ,IRI,16,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
386, Azam KARAMI ,IRI,17,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
387, Hadis NAZARIROBATI ,IRI,18,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
388, Alexandra ZHIZNEVSKAYA ,KAZ,19,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
389, Mina ARAMIDEH ,IRI,20,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
390, Lamu RENQING ,CHN,21,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
391, Akiyo NOGUCHI ,JPN,22,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
392, Mei KOTAKE ,JPN,23,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
393, Aya ONOE ,JPN,24,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
394, Margarita AGAMBAYEVA ,KAZ,25,Asian Continental Championships - Tehran (IRI) 2017,speed,Women
395, Yoshiyuki OGATA ,JPN,1,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
396, Kokoro FUJII ,JPN,2,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
397, Takuma NUMAJIRI ,JPN,3,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
398, Haibin QU ,CHN,4,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
399, Yuji FUJIWAKI ,JPN,5,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
400, Zida MA ,CHN,6,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
401, Cheung-chi Shoji CHAN ,HKG,7,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
402, Seunghyun KIM ,KOR,8,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
403, Chi-fung AU ,HKG,9,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
404, Winai RUANGRIT ,THA,10,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
405, Khosro HASHEMZADEH ,IRI,11,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
406, Joonha SHIN ,KOR,11,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
407, Yugwan SHIN ,KOR,13,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
408, Artyom DEVYATERIKOV ,KAZ,14,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
409, Seongmin EOM ,KOR,15,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
410, Chua DENNIS ,SGP,16,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
411, Hei-yeung LAM ,HKG,17,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
412, Seungchan CHOI ,KOR,18,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
413, Hualong SONG ,CHN,19,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
414, Tsun-ting IP ,HKG,20,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
415, Changfeng QU ,CHN,21,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
416, Nima SANGZHU ,CHN,22,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
417, Sirapob JIRAJATURAPAK ,THA,23,Asia Cup - Wanxianshan (CHN) 2017,lead,Men
418, Aya ONOE ,JPN,1,Asia Cup - Wanxianshan (CHN) 2017,lead,Women
419, Lan KIM ,KOR,2,Asia Cup - Wanxianshan (CHN) 2017,lead,Women
420, Elnaz REKABI ,IRI,3,Asia Cup - Wanxianshan (CHN) 2017,lead,Women
421, Lamu RENQING ,CHN,4,Asia Cup - Wanxianshan (CHN) 2017,lead,Women
422, Yuzhen BAIMA ,CHN,5,Asia Cup - Wanxianshan (CHN) 2017,lead,Women
423, Gahee LEE ,KOR,6,Asia Cup - Wanxianshan (CHN) 2017,lead,Women
424, Xuhua PAN ,CHN,7,Asia Cup - Wanxianshan (CHN) 2017,lead,Women
425, Rong JIANG ,CHN,8,Asia Cup - Wanxianshan (CHN) 2017,lead,Women
426, Vanessa Si Yinn TENG ,SGP,9,Asia Cup - Wanxianshan (CHN) 2017,lead,Women
427, Dagyeong HAN ,KOR,10,Asia Cup - Wanxianshan (CHN) 2017,lead,Women
428, Tamara ULZHABAYEVA ,KAZ,11,Asia Cup - Wanxianshan (CHN) 2017,lead,Women
429, Pui-yim LAU ,HKG,12,Asia Cup - Wanxianshan (CHN) 2017,lead,Women
430, Ka-yan WONG  ,HKG,12,Asia Cup - Wanxianshan (CHN) 2017,lead,Women
431, Wai-ping YU ,HKG,14,Asia Cup - Wanxianshan (CHN) 2017,lead,Women
432, Kokoro FUJII ,JPN,1,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
433, Haibin QU ,CHN,2,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
434, Chua DENNIS ,SGP,3,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
435, Joonha SHIN ,KOR,4,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
436, Cheung-chi Shoji CHAN ,HKG,5,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
437, Yuji FUJIWAKI ,JPN,6,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
438, Yoshiyuki OGATA ,JPN,7,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
439, Seongmin EOM ,KOR,8,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
440, Zida MA ,CHN,9,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
441, Hei-yeung LAM ,HKG,10,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
442, Amir NOURI ,IRI,11,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
443, Seyed Reza CHASHI ,IRI,12,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
444, Seunghyun KIM ,KOR,13,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
445, Takuma NUMAJIRI ,JPN,14,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
446, Chi-fung AU ,HKG,15,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
447, Winai RUANGRIT ,THA,16,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
448, Gholamali BARATZADEH ,IRI,17,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
449, Wan Tong LOK ,MAC,18,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
450, Changfeng QU ,CHN,19,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
451, Khosro HASHEMZADEH ,IRI,20,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
452, Hualong SONG ,CHN,21,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
453, Artyom DEVYATERIKOV ,KAZ,22,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
454, Sirapob JIRAJATURAPAK ,THA,23,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
455, Yugwan SHIN ,KOR,24,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
456, Tsun-ting IP ,HKG,25,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
457, Seungchan CHOI ,KOR,26,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
458, Paak-lok CHAN ,HKG,27,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
459, Nima SANGZHU ,CHN,28,Asia Cup - Wanxianshan (CHN) 2017,boulder,Men
460, Elnaz REKABI ,IRI,1,Asia Cup - Wanxianshan (CHN) 2017,boulder,Women
461, Vanessa Si Yinn TENG ,SGP,2,Asia Cup - Wanxianshan (CHN) 2017,boulder,Women
462, Tamara ULZHABAYEVA ,KAZ,3,Asia Cup - Wanxianshan (CHN) 2017,boulder,Women
463, Rong JIANG ,CHN,4,Asia Cup - Wanxianshan (CHN) 2017,boulder,Women
464, Aya ONOE ,JPN,5,Asia Cup - Wanxianshan (CHN) 2017,boulder,Women
465, Lamu RENQING ,CHN,6,Asia Cup - Wanxianshan (CHN) 2017,boulder,Women
466, Yuzhen BAIMA ,CHN,7,Asia Cup - Wanxianshan (CHN) 2017,boulder,Women
467, Assel MARLENOVA ,KAZ,8,Asia Cup - Wanxianshan (CHN) 2017,boulder,Women
468, Yiling SONG ,CHN,9,Asia Cup - Wanxianshan (CHN) 2017,boulder,Women
469, Dagyeong HAN ,KOR,10,Asia Cup - Wanxianshan (CHN) 2017,boulder,Women
470, Mingwei NI ,CHN,11,Asia Cup - Wanxianshan (CHN) 2017,boulder,Women
471, Wai-ping YU ,HKG,12,Asia Cup - Wanxianshan (CHN) 2017,boulder,Women
472, Lan KIM ,KOR,13,Asia Cup - Wanxianshan (CHN) 2017,boulder,Women
473, Pui-yim LAU ,HKG,14,Asia Cup - Wanxianshan (CHN) 2017,boulder,Women
474, Gahee LEE ,KOR,15,Asia Cup - Wanxianshan (CHN) 2017,boulder,Women
475, Amir MAIMURATOV ,KAZ,1,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
476, Artyom DEVYATERIKOV ,KAZ,2,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
477, Jinxin LI ,CHN,3,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
478, Fengqi WANG ,CHN,4,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
479, Yongsu LEE ,KOR,5,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
480, Seongmin EOM ,KOR,6,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
481, Zhiyong OU ,CHN,7,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
482, Zhixuan CHEN ,CHN,8,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
483, Roman KOSTYUKOV ,KAZ,9,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
484, Seunghyun KIM ,KOR,10,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
485, Danzeng CHILIE ,CHN,11,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
486, Yoshiyuki OGATA ,JPN,12,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
487, Zhixing CHEN ,CHN,13,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
488, Seungchan CHOI ,KOR,14,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
489, Chi-fung AU ,HKG,15,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
490, Hualong SONG ,CHN,16,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
491, Hei-yeung LAM ,HKG,17,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
492, Kokoro FUJII ,JPN,18,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
493, Takuma NUMAJIRI ,JPN,19,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
494, Cheung-chi Shoji CHAN ,HKG,20,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
495, Chua DENNIS ,SGP,21,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
496, Zida MA ,CHN,22,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
497, Nima SANGZHU ,CHN,23,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
498, Yuji FUJIWAKI ,JPN,24,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
499, Sirapob JIRAJATURAPAK ,THA,25,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
500, Penghui LIN ,CHN,26,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
501, Jeheon OH ,KOR,26,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
502, Winai RUANGRIT ,THA,26,Asia Cup - Wanxianshan (CHN) 2017,speed,Men
503, Cuilian HE ,CHN,1,Asia Cup - Wanxianshan (CHN) 2017,speed,Women
504, Assel MARLENOVA ,KAZ,2,Asia Cup - Wanxianshan (CHN) 2017,speed,Women
505, Xuhua PAN ,CHN,3,Asia Cup - Wanxianshan (CHN) 2017,speed,Women
506, Yiling SONG ,CHN,4,Asia Cup - Wanxianshan (CHN) 2017,speed,Women
507, Mingwei NI ,CHN,5,Asia Cup - Wanxianshan (CHN) 2017,speed,Women
508, Tamara ULZHABAYEVA ,KAZ,6,Asia Cup - Wanxianshan (CHN) 2017,speed,Women
509, Peiyang TIAN ,CHN,7,Asia Cup - Wanxianshan (CHN) 2017,speed,Women
510, Elnaz REKABI ,IRI,8,Asia Cup - Wanxianshan (CHN) 2017,speed,Women
511, Lianqi WANG ,CHN,9,Asia Cup - Wanxianshan (CHN) 2017,speed,Women
512, Dagyeong HAN ,KOR,10,Asia Cup - Wanxianshan (CHN) 2017,speed,Women
513, Aya ONOE ,JPN,11,Asia Cup - Wanxianshan (CHN) 2017,speed,Women
514, Meichi NARASAKI ,JPN,1,Asian Youth Championships - Singapore (SGP) 2017,lead,Juniors Male
515, Seunghyun KIM ,KOR,2,Asian Youth Championships - Singapore (SGP) 2017,lead,Juniors Male
516, Yoshiyuki OGATA ,JPN,3,Asian Youth Championships - Singapore (SGP) 2017,lead,Juniors Male
517, Kai HARADA ,JPN,4,Asian Youth Championships - Singapore (SGP) 2017,lead,Juniors Male
518, Taito NAKAGAMI ,JPN,5,Asian Youth Championships - Singapore (SGP) 2017,lead,Juniors Male
519, Joonha SHIN ,KOR,6,Asian Youth Championships - Singapore (SGP) 2017,lead,Juniors Male
520, Chia Hsiang LIN ,TPE,7,Asian Youth Championships - Singapore (SGP) 2017,lead,Juniors Male
