,Name,Country,Age,Height
2525,Jan KNOTEK,CZE,18, -
2526,Jan STOVICEK,CZE,18, -
2527,Valerie PARILOVA,CZE,17, -
2528,Michaela HORNYCHOVA,CZE,19, -
2529,Stepan DETAK,CZE,21, -
2530,Matěj Anthony MARSALEK,CZE,19, -
2531,Jaroslaw DOBOSZ,POL,36, -
2532,Maja OLEKSY,POL,16, 158
2533,Maria LIPKOWICZ,POL,19, -
2534,Leontii BOBKOV,RUS,19, -
2535,Snezhana ERMOLIK,RUS,17, 158
2536,Vladislav IVANOV,RUS,18, -
2537,Dmitrii MOZHAEV,RUS,22, -
2538,Anna AKOPYAN,RUS,19, -
2539,Alexey BLEM,RUS,16, -
2540,Aleksandr KASIMOV,RUS,18, -
2541,Nikita NEVZOROV,RUS,21, -
2542,Polina FEDOROVA,RUS,17, -
2543,Stepan KOROBKIN,RUS,18, -
2544,Semen OSTANIN,RUS,20, -
2545,Kirill KOLDOMOV,RUS,18, -
2546,Pavel USHAKOV,RUS,18, -
2547,Aleksei ANDREENKO,RUS,45, -
2548,Maksim ELIZAROV,RUS,54, -
2549,Sergei KHITRYKH,RUS,41, -
2550,Roman SHURAVIN,RUS,32, -
2551,Maria KURMACHEVA,RUS,17, -
2552,Dmytro BESPALYI,UKR,16, -
2553,Anna BOLIUS,AUT,16, -
2554,Elina VETTORI,AUT,18, -
2555,Marlene RIEGER,AUT,17, 166
2556,Julian SCHRITTWIESER,AUT,16, -
2557,David WINKLER,AUT,17, -
2558,Nina ULITZSCH,GER,20, -
2559,Johanna KLEIN,GER,21, -
2560,Mia GUTTENBERGER,GER,18, -
2561,Annika MÜLLER,GER,17, 168
2562,Nina ULITZSCH,GER,20, -
2563,Yarden CHARNY,ISR,19, -
2564,Lior KATZ,ISR,19, -
2565,Hadas VIKS,ISR,17, -
2566,Ada KARLSBRUN,ISR,17, -
2567,Yonatan KATZ,ISR,18, -
2568,Nevo ALON,ISR,18, 180
2569,Jeppe Hjermind LUND,DEN,21, -
2570,Lior MARASH,ISR,35, -
2571,Marco IACONO,ITA,37, -
2572,Edmunds DOBRZINSKIS,LAT,50, -
2573,Ulysse TEILLIER CHARRAUD,FRA,18, -
2574,Tristan D'ANTERROCHES,FRA,20, -
2575,Lorraine BROWN,GBR,57, -
2576,Riku SINIVIRTA,FIN,20, 173
2577,Tilda KUIKANVIRTA,FIN,18, -
2578,Jessica KNIFSUND,FIN,17, 166
2579,Rosa ARNOLD,FIN,18, -
2580,Saara AUTERO,FIN,17, 152
2581,Aada ASUNTA,FIN,19, 163
2582,Dries DE PESSEROEY,BEL,20, -
2583,Nele VERMEEREN,BEL,16, -
2584,Antonin LUTHI,BEL,17, -
2585,Corentin LAPORTE,BEL,17, -
2586,Perrine ALARDIN,BEL,16, -
2587,Nia TRIFONOVA,BUL,16, -
2588,Jamie VARDY,GBR,33, 178
2589,Eliáš KYSELA,SVK,17, -
2590,Viktor KOTULIAK,SVK,20, -
2591,Martin MATÚŠEK,SVK,17, -
2592,Sára ŠIMEKOVÁ,SVK,18, -
2593,Matej ANTOŠ,SVK,28, 68
2594,Hadar KOREN,ISR,17, -
2595,Tomer YAKOBOVITCH,ISR,18, -
2596,Dries - Old DE PESSEROEY,BEL,20, -
2597,Yair KEREM,ISR,16, -
2598,Shay BERENFELD,ISR,16, 149
2599,Ella WEISS,ISR,18, -
2600,Idan PLOSNER,ISR,19, -
2601,Noam REFAEL,ISR,18, -
2602,Tzuf RAZ ROMEO,ISR,20, -
2603,Ofer SHEFFER,ISR,39, -
2604,Aaron RANTANEN,FIN,17, -
2605,Barbara WÓJCIK,POL,18, -
2606,Margon MATEVZ,SLO,18, -
2607,Timon ZORE,SLO,17, -
2608,Neza ZAJC,SLO,16, -
2609,Jennifer Eucharia BUCKLEY,SLO,17, -
2610,Miriam HUBMANN,AUT,23, -
2611,Katharina RITT,AUT,39, 160
2612,Elias KYSELA,SVK,17, -
2613,Martin MATUSEK,SVK,17, -
2614,Veronika TÓTH,HUN,16, -
2615,Nóra JÁROLI,HUN,17, -
2616,Jázmin LENGYEL-MITZL,HUN,16, -
2617,Samu KOVÁCS,HUN,17, -
2618,Boldizsár BOROS,HUN,16, -
2619,Ádám OROSZ,HUN,17, -
2620,Alina BEZSONOVA,UKR,18, -
2621,Oleksii TYTARENKO,UKR,20, 250
2622,Artur KHAIETSKYI,UKR,17, -
2623,Tymur DIATLOV,UKR,17, -
2624,Marcus KERN,SWE,50, -
2625,Niklas BORGH,SWE,58, -
2626,Daniil SAMYSHEV,UKR,19, -
2627,Florian MASTACAN,ROU,44, 174
2628,Valentin-Laurentiu MOISE,ROU,23, -
2629,Ariana PERO,ROU,19, -
2630,Angelo Sebastian SIMIONESCU,ROU,18, 155
2631,Andrei-Serban POPA-FLOREA,ROU,20, -
2632,Ionela DRAGAN,ROU,34, 155
2633,Vasile-Florin TOBI,ROU,21, -
2634,Vasile COLIBAN,ROU,33, -
2635,Radu-Pintea HOJDA,ROU,38, -
2636,Lana BAKIĆ,CRO,18, -
2637,Lara KMOCH,CRO,20, -
2638,Karla ZRINSKI,CRO,17, -
2639,Grbac-Lacković ADRIAN,CRO,19, -
2640,Lena OPAČIĆ,CRO,17, -
2641,Marjeta SMOJE,CRO,17, -
2642,Lucija BRKIĆ,CRO,19, -
2643,Luka ŽUFIĆ,CRO,20, -
2644,Eni MALENICA,CRO,19, -
2645,Roko ČAČIJA,CRO,19, -
2646,Filip KURTOVIĆ,CRO,21, -
2647,Luka KIVELA,CRO,38, -
2648,Lovre ČULIĆ,CRO,17, -
2649,Oskaras MIKELIONIS,LTU,16, -
2650,Nedas GRIGALIUNAS,LTU,17, -
2651,Nikos ZERDALOGLU,CZE,34, -
2652,Danielis Ugnius PUZINAS,LTU,20, -
2653,Danielius POLIAKOVAS,LTU,19, -
2654,Stasys MIKELIONIS,LTU,47, -
2655,Veljko LJUBOJEVIC,SRB,18, -
2656,Igor VESELIC,SRB,21, 175
2657,Vuk ROKVIC,SRB,35, -
2658,Niklas BORGH,SWE,58, -
2659,Alexandru Iustin CATINEANU,ROU,16, -
2660,Emanuel VANTOIA,ROU,20, -
2661,Estera VANTOAIA,ROU,18, -
2662,David VANTOAIA,ROU,21, -
2663,Milos DIMIC,SRB,32, -
2664,Bogdan DUDAU,ROU,59, -
2665,Bono ĆOSIĆ,CRO,16, -
2666,Mikula BAŠIĆ,CRO,22, -
2667,Jiří PUMMER,CZE,37, -
2668,Astrid GURNÉ,BEL,30, -
2669,Andrea SÁNCHEZ APARICIO,ESP,28, -
2670,Daniel JIMÉNEZ CALVO,ESP,34, -
2671,Guillermo PELEGRÍN GÓMEZ,ESP,20, -
2672,Munekazu KITAMI,JPN,31, 168
2673,Laura GÜRTLER,NOR,32, -
2674,Jordan GEVA,ISR,23, -
2675,Els BRINKERT,NED,45, -
2676,Julia DUFFY,USA,19, 176
2677,Caden REEDY,USA,18, 167
2678,Laurent NEUSER,LUX,17, -
2679,Lucas BARTOLI,FRA,29, -
2680,Stefania DANIELE,ITA,51, 171
2681,Markus PÖSENDORFER,AUT,40, 183
2682,Molly DUFTON,GBR,40, -
2683,Alexander GUSTER,AUT,40, -
2684,Marco LAMPRECHT,AUT,42, -
2685,Carrie COOPER,GER,45, -
2686,Eva VAN WIJCK,NED,27, -
2687,Sang A KIM,KOR,42, -
2688,Minwoo LEE,KOR,29, -
2689,Luca MONTANARI,ITA,43, -
2690,Pernille TVEDT,NOR,20, -
2691,Morten TVEDT,NOR,48, -
2692,Libor HROZA,CAN,37, -
2693,Vitalii PRIMEROV,RUS,75, -
2694,Alberto CORONADO,LUX,17, -
2695,Nele THOMAS,GER,16, -
2696,Aodhan UMLAUF,GER,17, -
2697,Dorian ZEDLER,GER,21, -
2698,Elisa KOPPELMANN,GER,17, 176
2699,Ole REUSCH,GER,18, -
2700,Max DINGER,GER,18, -
2701,Katrin HORLACHER,GER,20, -
2702,Henri BREUER,GER,20, -
2703,Andrei MUNTEAN,ROU,18, -
2704,Emilie MAGAUD,FRA,25, -
2705,Melissa CESARONE,FRA,22, -
2706,Julie FRITSCHE,GER,17, -
2707,Mathilde CHAUVOIS,FRA,17, 163
2708,Alisa VALEEVA,RUS,18, -
2709,Anastasia SOLOMIANOVA,RUS,17, -
2710,Nikolay DUBROVKA,RUS,17, -
2711,Denis KRAMOROV,RUS,46, -
2712,Evgeniia VALEEVA,RUS,46, -
2713,Marius Catalin MITRACHE,ROU,43, -
2714,Vasile-Florin TOBI,ROU,21, -
2715,Constantin VOICESCU,ROU,26, -
2716,Jordi CATALAN SUÑÉ,ESP,48, -
2717,Alberto GARCÍA RODRÍGUEZ DE SEPÚLVEDA,ESP,17, -
2718,Leskovec TANJA,SLO,30, -
2719,Tatiana KRAMOROVA,RUS,46, -
2720,Iulian Viorel FARKAS,ROU,41, 178
2721,Vasile COLIBAN,ROU,33, -
2722,Alexandru Mihai SIMION,ROU,22, -
2723,Thibault ROUILLER,SUI,18, -
2724,Sonia CIPRIANI,ITA,49, -
2725,Amir RAKHMANOV,UZB,27, -
2726,Marek JABLONSKÝ,SVK,47, -
2727,Sara PITTURERI,ITA,18, 165
2728,Emma GHELLI,ITA,19, 170
2729,Artyom BARANOV,UZB,18, 175
2730,Iván TRAVERSO LEBRÓN,ESP,19, -
2731,Ines SCHWAIGER,AUT,18, -
2732,Sophia AVENDER,AUT,16, -
2733,Marco BAUHOFER,AUT,17, -
2734,Leon HOJA,AUT,17, -
2735,Alexander BERGMANN,AUT,16, -
2736,Dominik HÄUSLER,AUT,17, -
2737,Lukas WINDISCHER,AUT,16, -
2738,Paul ÖCKHER,AUT,17, -
2739,Irene STÜRZENBECHER,AUT,33, -
2740,Alexandra HÖLZL,AUT,39, -
2741,Camille BRASSIER,FRA,36, 175
2742,Eevi KOKKONEN,FIN,18, -
2743,Elie TOESCA,FRA,37, -
2744,Frédéric LEBON,FRA,50, -
2745,Sophia DOUGLAS,FRA,17, -
2746,Frédéric LEBON,FRA,50, -
2747,Hugo TALVISALMI,FIN,18, -
2748,Mariana JANOSOVA,CZE,16, -
2749,Eyal ROSENTHAL,ISR,18, -
2750,Valissya MAY,BUL,17, -
2751,Nyah SHORTER,GBR,17, -
2752,Finley KERSWELL,GBR,17, -
2753,Kotar Tominsek JANEJ,SLO,17, -
2754,Amadej ZIGON,SLO,18, -
2755,Rakar TINKA,SLO,17, -
2756,Nikoline ÖHRSTRÖM,DEN,23, -
2757,Frede RASMUSSEN,DEN,23, -
2758,Selma WHYTE,DEN,19, -
2759,Mairus ANDERSEN,DEN,18, -
2760,Marius ANDERSEN,DEN,18, -
2761,Matti DEBELLE,BEL,16, -
2762,Isabelle GOURJON,FRA,54, -
2763,Léopold PRINZ,LUX,19, -
2764,Tybalt PRINZ,LUX,17, -
2765,Stanimir ZHELYAZKOV,BUL,47, -
2766,Fabio AMONGERO,ITA,18, -
2767,Isabella BRIDGENS,GBR,17, -
2768,Luca MALOSTI,ITA,20, 175
2769,Pietro VIDI,ITA,21, -
2770,Samuele GRAZIANI,ITA,17, 172
2771,Sofia MILANI,ITA,17, -
2772,Tommaso TROMBACCO,ITA,17, -
2773,Natalia WLODARCZYK,POL,17, -
2774,Diana YAROSH,UKR,17, -
2775,Valeriia KORYTTSEVA,UKR,21, -
2776,Elisa MARTIN,ITA,43, 157
2777,Simon JAMNIG,AUT,18, -
2778,Paul HAIDER,AUT,19, -
2779,Diego FOURBET,FRA,21, 174
2780,Rinat KHAIBULLIN,KAZ,63, -
2781,Konstantin MOROZOV,KAZ,56, -
2782,Livien LANGLOIS,FRA,32, -
2783,Alejandro RIVAS DOMÍNGUEZ,ESP,22, 180
2784,Juliana EXEL SANTANA,BRA,38, -
2785,Lysander NAIMJI,CZE,17, -
2786,Michelle CORTI,ITA,21, -
2787,Pietro MERCURIALI,ITA,30, -
2788,Valentina ARNOLDI,ITA,18, -
2789,Raúl ESCRIBANO SÁNCHEZ,ESP,17, -
2790,Raúl ESCRIBANO SÁNCHEZ,ESP,17, -
2791,Hugo ZAFFUTO,BEL,20, -
2792,Océane ALLARD,BEL,17, -
2793,Lorraine KERVYN,BEL,19, -
2794,Marthe MILJOEN,BEL,123, -
2795,Oleksandr BLANK,UKR,61, -
2796,Volodymyr SANNIKOV,UKR,38, -
2797,Anzhelika GONCHAR,UKR,34, -
2798,Momoko ABE,JPN,21, 160
2799,Miu KAKIZAKI,JPN,20, 149
2800,Jeanne GODECHOT,FRA,22, -
2801,Maël GRENIER,FRA,20, -
2802,Célie ADRIANSEN,FRA,17, -
2803,Adrien GSELL,FRA,17, 175
2804,Danyil BOLDYREV,GER,32, -
2805,Lana GORIC,SLO,17, 162
2806,Julia KOCH,GER,23, -
2807,Franziska NESSENIUS,GER,30, -
2808,Fabian EBENHOCH,AUT,45, -
2809,Tetsuya TANIKAWA,JPN,62, -
2810,Alexandru OLTEANU,ROU,23, 178
2811,Chiara LO CHIANO,ITA,17, -
2812,Ema GALEOVA,CZE,21, -
2813,Vilhelm AUKEN RUGHOLT,DEN,17, -
2814,Carla EGELUND,DEN,17, -
2815,Freddy BRØLLING,DEN,19, -
2816,Vaidotas MONSTAVICIUS,LTU,33, 176
2817,Valentin ANDRIES,ROU,34, -
2818,Monika BUZAS,ROU,22, -
2819,Caroline HARVENGT,NOR,51, -
2820,Zane DILĀNE,LAT,43, -
2821,Vincenzo DE LUCA,ITA,61, -
2822,Marthe MILJOEN,BEL,16, -
2823,Muhammad RIZKY SYAHRAFLI SIMATUPANG,INA,20, 170
2824,Nur KHALISHAH,INA,19, -
2825,Musauwir MUSAUWIR,INA,20, -
2826,Pontas PANDAPOTAN SITANGGANG,INA,53, -
2827,Christina GLORYA PURBA,INA,45, -
2828,Rohmat SOPIAN,INA,51, -
2829,Oktavianus MATAKUPAN,INA,59, -
2830,Ainhize BELAR BARRUTIA,ESP,18, -
2831,Tomona TAKAO,JPN,19, -
2832,Zento MURASHITA,JPN,20, 170
2833,Elizaveta GREBENSHCHIKOVA,RUS,26, -
2834,Nurul AISYAH RAMADHANI SUAT,INA,21, -
2835,Choirul TOYIFAN,INA,51, -
2836,Aisyah Ramadhani Suat NURUL,INA,21, -
2837,Alvita Rahma NUR,INA,28, -
2838,Abd Rochman SYARIFAH,INA,30, -
2839,Toyifan CHOIRUL,INA,51, -
2840,Noam NENCEL,ISR,17, -
2841,Oron DARABI,ISR,17, -
2842,Ilai BAR ILAN,ISR,17, -
2843,Ricardo MANDLER,ISR,56, -
2844,Ofer NENCEL,ISR,54, -
2845,Gioele PIFFER,ITA,17, -
2846,Samuel PERNTALER,ITA,18, -
2847,Olivier DESLOGES,FRA,51, -
2848,Kasper SIERSLEV,DEN,48, -
2849,Philippe GABORIAUD,FRA,61, -
2850,David MIGAL,CZE,42, -
2851,Anders BJÖRKÉN,SWE,62, -
2852,Fredrik BERG,SWE,37, -
2853,Neudson ARAÚJO DE AQUINO,BRA,43, -
2854,Laura FARHAT DE ARAUJO FRAGA TIMO,BRA,16, -
2855,Mariana HANGGI CORREIA,BRA,17, -
2856,Rodrigo IASI HANADA,BRA,21, -
2857,Rebeka OZANIAKOVÁ,SVK,22, -
2858,Janine CARDOSO,BRA,50, -
2859,Doriane SARAMANDIF,MRI,19, -
2860,Rasip ISNIN,SGP,62, -
2861,Laure SARAMANDIF,MRI,50, -
2862,Konstantinos SIDERIS,GRE,22, -
2863,Giannis BENOS,GRE,17, -
2864,Eftychia SPANOU,GRE,17, -
2865,Vasileios BERTOS,GRE,18, 174
2866,Iasonas VALSAMIDIS,GRE,17, 176
2867,Henley SARAMANDIF,MRI,50, -
2868,Terence SARAMANDIF,MRI,22, 176
2869,Iraklis PAKOS,GRE,19, 183
2870,Matej HODOUSEK,CZE,36, -
2871,Georgios ORFANOS,GRE,18, -
2872,Monika BŁACHUT,POL,23, -
2873,Vasil VASSILEV,BUL,20, -
2874,Veronika IGNATOVA,BUL,16, -
2875,Ivan RUSEV,BUL,16, -
2876,Joana HRISTANOVA,BUL,17, 165
2877,Milan GENDA,CZE,53, -
2878,Ema BOGOEVA,BUL,18, -
2879,Shani MARK,ISR,17, -
2880,Alon PELEG LIEBLICH,ISR,18, -
2881,Yan MATAN LANDSMANN,ISR,20, -
2882,Greta GUITTI,ITA,16, -
2883,Simone PARRAVICINI,ITA,17, -
2884,Giulia PASSINI,ITA,17, -
2885,Gabriele PASINI,ITA,18, -
2886,Matej KNEZEVIC,SRB,19, -
2887,Magdalena BLACHNICKA,POL,19, -
2888,Jan SWĘD,POL,17, -
2889,Stsiapan SUPEI,BLR,16, -
2890,Mihaela SANEVA,MKD,18, -
2891,Eva DJAGORA,MKD,18, -
2892,Sara TRAJKOSKA,MKD,18, -
2893,Csenge RÉPCEVÖLGYI,HUN,17, -
2894,Leticia MATTOS MUELLER,BRA,46, -
2895,Deni UŠIĆ,CRO,17, -
2896,Sara LANČA,CRO,18, -
2897,Rafael ČULJAK,CRO,51, -
2898,Luka TRUMBIĆ,CRO,32, -
2899,Marina KHISAMOVA,RUS,27, 165
2900,Lucy GARLICK,GBR,17, 165
2901,Lily KINNERSLEY,GBR,17, -
2902,Darja DROZDOVA,LAT,16, -
2903,Julija SILINA,LAT,16, -
2904,O'neill TOM,IRL,59, -
2905,Vasile-Valentin ANDRIES,ROU,34, -
2906,Roman KRAJNIK,SLO,48, -
2907,Saki HARADA,JPN,42, -
2908,Marc NORMAN,USA,51, -
2909,Kelly FEILKE,USA,45, -
2910,Heeyong PARK,KOR,41, -
2911,Pavel VICH,CZE,40, -
2912,Aleksander SKORUPA,POL,49, -
2913,Juan Martin MIRANDA,ARG,50, -
2914,Liviu - Nicolae MATEI,ROU,24, 166
2915,Delia - Xenia LISCAN,ROU,34, -
2916,Nobuhiro YASURAOKA,JPN,31, -
2917,Takuya OKADA,JPN,33, -
2918,Masako WATANABE,JPN,48, 155
2919,Maiko KAGA,JPN,45, -
2920,Ryoko AITA,JPN,59, -
2921,Minagi WADA,JPN,33, -
2922,Seiji TANAKA,JPN,45, -
2923,Yui SHIRAI,JPN,36, -
2924,Aurore DESLOGES,FRA,49, -
2925,Alexander SEELIG,GER,31, 176
2926,Artem BONDARENKO,RUS,20, -
2927,Aleksandr UKHATKIN,RUS,44, -
2928,Nikita KHAVER,RUS,23, -
2929,Vladimir PYZIN,RUS,30, -
2930,Daria MAIUK,RUS,29, -
2931,Oxana OSADCHAYA,RUS,27, -
2932,Andrey TIHOMIROV,RUS,44, -
2933,Evgenii SMIRNOV,RUS,37, -
2934,Iman AREZEH,IRI,22, 177
2935,Sara ZERAATZADEH,IRI,18, -
2936,Galina RASPUTKO,RUS,20, -
2937,Oleg BUBYR,RUS,50, 195
2938,Elena USTSELEMOVA,RUS,53, -
2939,Oleg NIKITIN,RUS,45, -
2940,Nadezhda NAZAROVA,RUS,35, -
2941,Daria MOROZOVA,RUS,35, -
2942,Sergei IANKIN,RUS,33, -
2943,Ivan SKORKIN,RUS,35, -
2944,Sergei SHARAPOV,RUS,35, -
2945,Robert Michael MCMURRAY,CAN,60, -
2946,Vasiliy RAGOZIN,RUS,18, -
2947,Anastasiia KOMAR,RUS,37, -
2948,Dmitrii STIKHIN,RUS,33, -
2949,Ömür ÖZCAN,TUR,18, -
2950,Muhammed Oğuz KAĞANOĞLU,TUR,17, -
2951,Mustafa Saci̇t SUMER,TUR,17, -
2952,Ferhat BEKMEZ,TUR,21, -
2953,Du YA,TUR,19, -
2954,Zeli̇ha EL,TUR,19, -
2955,Katsiaryna NIKIFARAVETS,BLR,51, -
2956,Tobias LANZANASTO,AUT,30, -
2957,Naomi WALENTA,AUT,29, -
2958,Rebecca INGRAHAM,USA,37, -
2959,Monika BUZAS,ROU,22, -
2960,Laurentiu Ionut STAN,ROU,50, -
2961,Hannah MCFADDEN,USA,28, -
2962,Arielle RAUSIN,USA,30, -
2963,Denise STYPULKOWSKI,USA,33, -
2964,Leorenz CAPILI,USA,36, -
2965,Micah WINKLE,USA,19, 176
2966,Felicia WINKLE,USA,50, -
2967,Francesca CAIAZZO,USA,28, -
2968,Claire GORDON,USA,26, -
2969,Alvaro RANGEL,USA,34, -
2970,Michael ROUGEUX,USA,46, -
2971,Ella VON DUNGEN,USA,20, -
2972,Sophia HOERMANN,USA,20, -
2973,Adriene Akiko CLARK,USA,19, 168
2974,Annie SANDERS,USA,16, 162
2975,Ella FISHER,USA,17, -
2976,Sienna PEREZ,USA,16, -
2977,Alina ALBERT,USA,17, 154
2978,Sophia CURCIO,USA,18, 159
2979,Aj FLYNN,USA,20, -
2980,Adam SHAHAR,USA,18, -
2981,Sergey LAKHNO,USA,19, -
2982,Dillon COUNTRYMAN,USA,18, 164
2983,Hugo HOYER,USA,17, 181
2984,Declan OSGOOD,USA,16, -
2985,Auggie CHI,USA,17, 168
2986,Richard LI,USA,17, -
2987,Samuel WATSON,USA,18, 178
2988,Hannah ZOOK,USA,19, -
2989,Isabella DEAN,USA,24, -
2990,David KWON,USA,21, -
2991,Samuel MATKIN,USA,21, -
2992,Mio NUKUI,JPN,17, -
2993,Sorato ANRAKU,JPN,17, 168
2994,Nonoha KUME,JPN,20, 161
2995,Nao MORI,JPN,19, -
2996,Shuto FUJINO,JPN,19, -
2997,Yusuke SUGIMOTO,JPN,17, 167
2998,Fumika KAWAKAMI,JPN,18, -
2999,Veronika MUKHA,RUS,38, -
3000,Alexandre DELAUNAY,BEL,32, -
3001,Anton LOGVINETS,KGZ,18, -
3002,Ilia MYSAKOV,KGZ,18, -
3003,Evgenii GORSHKOV,KGZ,19, -
3004,Igor LOGVINETS,KGZ,56, -
3005,Kseniia HORIELOVA,UKR,17, -
3006,Sofiia TYMCHENKO,UKR,18, -
3007,Mariia MYSAKOVA,KGZ,46, -
3008,Mykyta MYRONENKO,UKR,22, -
3009,Yaroslav SUMENKIN,UKR,17, 180
3010,Yelena DYOMINA,KAZ,55, -
3011,Anna BALARSHINA,KAZ,17, -
3012,Ivan LAVROV,KAZ,17, -
3013,Damir TOKTAROV,KAZ,16, -
3014,Petr KARLIN,KAZ,17, -
3015,Petr KARLIN,KAZ,17, -
3016,Shynggys TASTANBEK,KAZ,19, -
3017,Arina KOZLOVA,KAZ,17, -
3018,Yelissey SLEPTSOV,KAZ,17, -
3019,Yelissey SLEPTSOV,KAZ,17, -
3020,Azat MAIKOTOV,KAZ,21, -
3021,Valentina GRUNYASHINA,KAZ,60, -
3022,Dominika STEFANOVICH,KAZ,17, -
3023,Saule KALBANOVA,KAZ,18, -
3024,Dmitriy KOSTYUKOV,KAZ,20, -
3025,Viktoriya ADAMENKO,KAZ,18, -
3026,Xeniya KASYANOVA,KAZ,18, -
3027,Artem MEDVEDEV,KAZ,19, -
3028,Artem MEDVEDEV,KAZ,19, -
3029,Andrei GOSTEV,RUS,45, -
3030,Kanat YEGIZBAYEV,KAZ,33, -
3031,Nurgozha SEIIT,KAZ,16, -
3032,Biman BISWAS,IND,38, -
3033,Sunita DHONDAPPANAVAR,IND,27, -
3034,Sujatha MANCHIPATTANA KRISHNEGOWDA,IND,31, -
3035,Murali -,IND,19, -
3036,Alan Gael FLORES,ECU,17, -
3037,Andres Alejandro DIAZ VILLARROEL,ECU,17, -
3038,Josmar NIEVES,ECU,33, -
3039,Ronnie PAREDES,ECU,30, -
3040,Bibhas ROY,IND,33, -
3041,Hemant GUPTA,IND,34, 167
3042,Debraj DUTTA,IND,46, -
3043,Suraj Singh THAKUR,IND,18, -
3044,Ronit BANDRA,IND,17, -
3045,Joga PURTY,IND,17, -
3046,Vidula ABHALE,IND,17, -
3047,Fen N,TUR,21, -
3048,Omur OZCAN,TUR,18, -
3049,İs ÖZ,TUR,27, -
3050,Guray EKICI,TUR,50, -
3051,Duru Güneş YALÇIN,TUR,19, -
3052,Yi-Hsuan LIAO,TPE,30, -
3053,Peter SCHNABEL,GER,37, -
3054,Dean BRUYNS,RSA,50, -
3055,Uthit YODKHAMMAN,THA,44, -
3056,Tatpicha PONGSIRI,THA,31, -
3057,Thita CHINTASAK,THA,26, -
3058,Camila FLORES,BRA,32, -
3059,Alex MENDES JÚNIOR,BRA,24, 171
3060,Katey BLUMENTHAL,USA,40, -
3061,Julia RAWLINGS,USA,43, -
3062,Jennifer PAUL,USA,37, -
3063,Joseph TOYOSHIMA,USA,33, -
3064,Connor GEAREY,USA,19, -
3065,Atticus MATKIN,USA,23, -
3066,Joshua UNTERMAN,USA,43, -
3067,Meaghan CUSACK,USA,35, -
3068,Andreas MATUSKA,AUT,35, -
3069,Tobias EBNER,AUT,29, -
3070,Jongkuk SEO,KOR,50, -
3071,James WALKER,GBR,35, -
3072,Caroline WINSTEL,USA,35, 171
3073,Madisyn TAUTE,USA,27, -
3074,Ti̇mur TAŞ,TUR,23, -
3075,Deborah BEVILACQUA,USA,55, -
3076,Matthias NEMETZ,AUT,32, -
3077,Paige TROTTER,USA,29, -
3078,Elliott NGUYEN,USA,28, -
3079,Clara STRICKER,DEN,17, -
3080,Max HERNANDEZ,USA,26, -
3081,Wayne GEAREY,USA,61, -
3082,Amy BANNON,USA,28, -
3083,Patrick SUNG,USA,35, -
3084,Rachel OWENS,USA,27, -
3085,Julie POSTMA,AUS,55, 159
3086,Frank ENGELEN,NED,43, -
3087,Amarins BOTTEMA,NED,33, -
3088,Uros PINTER,SLO,28, -
3089,Eris SKENDERI,USA,37, -
3090,Syed ALI,USA,36, -
3091,Giovanna DUBUC,USA,19, -
3092,Giovanna DUBUC,USA,19, -
3093,Giovanna DUBUC,USA,19, -
3094,Shamus BOULIANNE,CAN,24, -
3095,Jeremy RITCHIE,CAN,37, -
3096,Julie POSTMA,AUS,55, -
3097,Tjasa KOCJANCIC,SLO,44, -
3098,Tomas KAARTINEN,FIN,19, 167
3099,Sungsu LEE,KOR,25, 170
3100,Jm JEONG,KOR,19, -
3101,Sungjoon CHAE,KOR,30, 170
3102,Sb L,KOR,24, -
3103,Donghyun KIM,KOR,25, -
3104,Donghyun KIM,KOR,25, -
3105,Yongjun JUNG,KOR,21, 167
3106,Jimin JEONG,KOR,19, -
3107,Taeung MOON,KOR,23, 166
3108,Ujin CHOI,KOR,20, -
3109,Sangjin LEE,KOR,31, -
3110,Hanareum SUNG,KOR,19, 158
3111,Yejin JEONG,KOR,19, -
3112,Hyoju LEE,KOR,21, -
3113,Hashem REZAEI,IRI,38, -
3114,Hamidreza IZADI,IRI,50, 180
3115,Kraisak BOONTIP,THA,56, -
3116,Kraisak BOONTIP,THA,56, -
3117,Kraisak BOONTIP,THA,56, -
3118,Keely SLOCOCK,GBR,38, -
3119,Max LOSEY,GBR,24, -
3120,James NEWTON-WATERTON,GBR,16, -
3121,Kiruthi Praveen Kumar PAIS,IND,49, -
3122,Mahantesh Ghativalappa KIVADASANNAVAR,IND,53, -
3123,Shika SHETTY,IND,36, -
3124,Elena BONDARENKO,RUS,45, -
3125,Galina STIKHINA,RUS,58, -
3126,Alexander RAGOZIN,RUS,48, -
3127,Vladimir SHVYRYANSKY,RUS,64, -
3128,Olga SAPAROVA,RUS,46, -
3129,Nadezhda PATRUSHEVA,RUS,65, -
3130,Tomas GREKSAK,SVK,38, 175
3131,Matt FREDERICK,USA,34, -
3132,Nursultan ALDONGGAROV,KAZ,30, -
3133,Ronnarit RAKNUNOI,THA,31, -
3134,Kasparas SISKAUSKAS,LTU,20, 165
3135,Ciaran O'CONNOR,IRL,44, -
3136,Pedro GONÇALVES,POR,17, -
3137,Ariana SIMÕES,POR,17, -
3138,Sara SANTOS,POR,16, -
3139,Diogo CORREIA,POR,17, -
3140,Lara RAMALHO,POR,17, -
3141,Miguelxx VIEIRAXX,POR,17, -
3142,Filipe CARVALHO,POR,17, 165
3143,Laura MATOS,POR,18, -
3144,José GOMES,POR,18, 173
