,Athlete,Athlete_Country,Rank,Event_Name,Discipline,Category
1558, Marie GUILLET ,FRA,2,UIAA Youth Worldchampionship - Basel 1992,lead,Youth A Female
1559, Nataliy PASHENNIK ,RUS,3,UIAA Youth Worldchampionship - Basel 1992,lead,Youth A Female
1560, Nataliya PERLOVA ,UKR,4,UIAA Youth Worldchampionship - Basel 1992,lead,Youth A Female
1561, Marianne BERGER ,FRA,5,UIAA Youth Worldchampionship - Basel 1992,lead,Youth A Female
1562, Romy GRÄMER ,GER,6,UIAA Youth Worldchampionship - Basel 1992,lead,Youth A Female
1563, Svea WINS ,BEL,7,UIAA Youth Worldchampionship - Basel 1992,lead,Youth A Female
1564, Vanessa RASQUINET ,BEL,8,UIAA Youth Worldchampionship - Basel 1992,lead,Youth A Female
1565, Judith SJAMAAR ,NED,9,UIAA Youth Worldchampionship - Basel 1992,lead,Youth A Female
1566, Jasna KOLER ,SLO,10,UIAA Youth Worldchampionship - Basel 1992,lead,Youth A Female
1567, Kathleen VANBELLINGHEN ,BEL,1,UIAA Youth Worldchampionship - Basel 1992,lead,Youth B Female
1568, Lydie TUCCIO ,FRA,2,UIAA Youth Worldchampionship - Basel 1992,lead,Youth B Female
1569, Mayya PIRATINSKAYA ,RUS,3,UIAA Youth Worldchampionship - Basel 1992,lead,Youth B Female
1570, Natalia TSHUTSHINA ,RUS,4,UIAA Youth Worldchampionship - Basel 1992,lead,Youth B Female
1571, Claire BENAIT ,FRA,5,UIAA Youth Worldchampionship - Basel 1992,lead,Youth B Female
1572, Martina CUFAR ,SLO,6,UIAA Youth Worldchampionship - Basel 1992,lead,Youth B Female
1573, Lubov YARKO ,UKR,7,UIAA Youth Worldchampionship - Basel 1992,lead,Youth B Female
1574, Heike ARNOLD ,GER,8,UIAA Youth Worldchampionship - Basel 1992,lead,Youth B Female
1575, Jerneja TRATNIK ,SLO,9,UIAA Youth Worldchampionship - Basel 1992,lead,Youth B Female
1576, François LEGRAND ,FRA,1,UIAA European Championship - Frankfurt 1992,lead,Men
1577, François PETIT ,FRA,2,UIAA European Championship - Frankfurt 1992,lead,Men
1578, Salavat RAKHMETOV ,RUS,3,UIAA European Championship - Frankfurt 1992,lead,Men
1579, Elie CHEVIEUX ,SUI,4,UIAA European Championship - Frankfurt 1992,lead,Men
1580, Klaus BÜCHELE ,GER,5,UIAA European Championship - Frankfurt 1992,lead,Men
1581, Luca ZARDINI ,ITA,6,UIAA European Championship - Frankfurt 1992,lead,Men
1582, Serge BLEIN ,FRA,7,UIAA European Championship - Frankfurt 1992,lead,Men
1583, Frédéric COROLLER ,FRA,8,UIAA European Championship - Frankfurt 1992,lead,Men
1584, Pavel SAMOILINE ,RUS,9,UIAA European Championship - Frankfurt 1992,lead,Men
1585, Stefano ALIPPI ,ITA,10,UIAA European Championship - Frankfurt 1992,lead,Men
1586, Tadej SLABE ,SLO,11,UIAA European Championship - Frankfurt 1992,lead,Men
1587, Vladimir JOURKIN ,RUS,12,UIAA European Championship - Frankfurt 1992,lead,Men
1588, Stefan FÜRST ,AUT,13,UIAA European Championship - Frankfurt 1992,lead,Men
1589, Christoph BUCHER ,GER,14,UIAA European Championship - Frankfurt 1992,lead,Men
1590, Günther UNTERRAINER ,AUT,14,UIAA European Championship - Frankfurt 1992,lead,Men
1591, Christoph FINKEL ,GER,16,UIAA European Championship - Frankfurt 1992,lead,Men
1592, Anton PACEK ,SVK,17,UIAA European Championship - Frankfurt 1992,lead,Men
1593, Jean-baptiste TRIBOUT ,FRA,17,UIAA European Championship - Frankfurt 1992,lead,Men
1594, Evgeny OVCHINNIKOV ,RUS,19,UIAA European Championship - Frankfurt 1992,lead,Men
1595, Tony RYAN ,GBR,20,UIAA European Championship - Frankfurt 1992,lead,Men
1596, Michael SCHLOTTER ,GER,21,UIAA European Championship - Frankfurt 1992,lead,Men
1597, Alberto GNERRO ,ITA,22,UIAA European Championship - Frankfurt 1992,lead,Men
1598, Stefan GLOWACZ ,GER,23,UIAA European Championship - Frankfurt 1992,lead,Men
1599, Johnny SCHELKER ,SUI,24,UIAA European Championship - Frankfurt 1992,lead,Men
1600, Luca GIUPPONI ,ITA,25,UIAA European Championship - Frankfurt 1992,lead,Men
1601, Frédéric NICOLE ,SUI,26,UIAA European Championship - Frankfurt 1992,lead,Men
1602, Werner THON ,GER,27,UIAA European Championship - Frankfurt 1992,lead,Men
1603, François LOMBARD ,FRA,28,UIAA European Championship - Frankfurt 1992,lead,Men
1604, Alexei TCHERTOV ,RUS,29,UIAA European Championship - Frankfurt 1992,lead,Men
1605, Stefan BÖSCHENSTEIN ,SUI,30,UIAA European Championship - Frankfurt 1992,lead,Men
1606, Mark DELAFIELD ,GBR,31,UIAA European Championship - Frankfurt 1992,lead,Men
1607, Juri LISSOVOI ,RUS,32,UIAA European Championship - Frankfurt 1992,lead,Men
1608, Yves PHILIPONA ,SUI,33,UIAA European Championship - Frankfurt 1992,lead,Men
1609, Aljosa GROM ,SLO,34,UIAA European Championship - Frankfurt 1992,lead,Men
1610, Josef SCHWAIGER ,AUT,35,UIAA European Championship - Frankfurt 1992,lead,Men
1611, Philippe STEULET ,SUI,35,UIAA European Championship - Frankfurt 1992,lead,Men
1612, Andrzej MARCISZ ,POL,37,UIAA European Championship - Frankfurt 1992,lead,Men
1613, Faycal NATECH ,FRA,37,UIAA European Championship - Frankfurt 1992,lead,Men
1614, Tomasz SAMITOWSKI ,POL,37,UIAA European Championship - Frankfurt 1992,lead,Men
1615, Malcolm SMITH ,GBR,37,UIAA European Championship - Frankfurt 1992,lead,Men
1616, Ian VICKERS ,GBR,37,UIAA European Championship - Frankfurt 1992,lead,Men
1617, Matej MEJOVSEK ,SLO,42,UIAA European Championship - Frankfurt 1992,lead,Men
1618, Andreas HOFMANN ,GER,43,UIAA European Championship - Frankfurt 1992,lead,Men
1619, Marcel TOMAN ,CZE,44,UIAA European Championship - Frankfurt 1992,lead,Men
1620, Jacek TRZEMZALSKI ,POL,44,UIAA European Championship - Frankfurt 1992,lead,Men
1621, Hakon HANSEN ,NOR,46,UIAA European Championship - Frankfurt 1992,lead,Men
1622, Vili GUCEK ,SLO,47,UIAA European Championship - Frankfurt 1992,lead,Men
1623, Vasil KIROV ,BUL,47,UIAA European Championship - Frankfurt 1992,lead,Men
1624, Petrov PLAMEN ,BUL,49,UIAA European Championship - Frankfurt 1992,lead,Men
1625, Tomas SEDLACEK ,CZE,49,UIAA European Championship - Frankfurt 1992,lead,Men
1626, Stefan ADRIAN ,ROU,51,UIAA European Championship - Frankfurt 1992,lead,Men
1627, Vincent ALBRAND ,FRA,51,UIAA European Championship - Frankfurt 1992,lead,Men
1628, Robert CASPERSEN ,NOR,53,UIAA European Championship - Frankfurt 1992,lead,Men
1629, Marius ONIGA ,ROU,53,UIAA European Championship - Frankfurt 1992,lead,Men
1630, Jan Lindegaard ANDERSEN ,DEN,55,UIAA European Championship - Frankfurt 1992,lead,Men
1631, Jivko DRUMEV ,BUL,55,UIAA European Championship - Frankfurt 1992,lead,Men
1632, Marek HAVLIK ,CZE,55,UIAA European Championship - Frankfurt 1992,lead,Men
1633, Thomasz REGWELSKI ,POL,55,UIAA European Championship - Frankfurt 1992,lead,Men
1634, Alv BORGE ,NOR,59,UIAA European Championship - Frankfurt 1992,lead,Men
1635, Vlado PAUSIC ,CRO,59,UIAA European Championship - Frankfurt 1992,lead,Men
1636, Ivica FRANCESCHI ,CRO,61,UIAA European Championship - Frankfurt 1992,lead,Men
1637, Lars WITTROCK ,DEN,61,UIAA European Championship - Frankfurt 1992,lead,Men
1638, Boris CUJIC ,CRO,63,UIAA European Championship - Frankfurt 1992,lead,Men
1639, Darko DULAR ,CRO,63,UIAA European Championship - Frankfurt 1992,lead,Men
1640, Susi GOOD ,SUI,1,UIAA European Championship - Frankfurt 1992,lead,Women
1641, Isabelle PATISSIER ,FRA,2,UIAA European Championship - Frankfurt 1992,lead,Women
1642, Laurence GUYON ,FRA,3,UIAA European Championship - Frankfurt 1992,lead,Women
1643, Nanette RAYBAUD ,FRA,4,UIAA European Championship - Frankfurt 1992,lead,Women
1644, Venera CHERESHNEVA ,RUS,5,UIAA European Championship - Frankfurt 1992,lead,Women
1645, Natalie RICHER ,FRA,6,UIAA European Championship - Frankfurt 1992,lead,Women
1646, Karin BLESS-REITH ,SUI,7,UIAA European Championship - Frankfurt 1992,lead,Women
1647, Claudine TRECOURT ,FRA,8,UIAA European Championship - Frankfurt 1992,lead,Women
1648, Andrea EISENHUT ,GER,9,UIAA European Championship - Frankfurt 1992,lead,Women
1649, Yulia INOZEMTSEVA ,RUS,10,UIAA European Championship - Frankfurt 1992,lead,Women
1650, Angela STRIECKS ,GER,11,UIAA European Championship - Frankfurt 1992,lead,Women
1651, Raffaella VALSECCHI ,ITA,12,UIAA European Championship - Frankfurt 1992,lead,Women
1652, Marietta UHDEN ,GER,13,UIAA European Championship - Frankfurt 1992,lead,Women
1653, Gunda FRÜHWALD ,GER,14,UIAA European Championship - Frankfurt 1992,lead,Women
1654, Felicity BUTLER ,GBR,15,UIAA European Championship - Frankfurt 1992,lead,Women
1655, Iwona GRONKIEWICZ-MARCISZ ,POL,16,UIAA European Championship - Frankfurt 1992,lead,Women
1656, Rachel FARMER ,GBR,17,UIAA European Championship - Frankfurt 1992,lead,Women
1657, Isabelle PALLE ,FRA,18,UIAA European Championship - Frankfurt 1992,lead,Women
1658, Elena OVTCHINNIKOVA ,USA,19,UIAA European Championship - Frankfurt 1992,lead,Women
1659, Mihaela CRACIUN-PANTIS ,ROU,20,UIAA European Championship - Frankfurt 1992,lead,Women
1660, Barbara STRANSKA ,CZE,20,UIAA European Championship - Frankfurt 1992,lead,Women
1661, Karin KAVOUSSI ,AUT,22,UIAA European Championship - Frankfurt 1992,lead,Women
1662, Isabelle DORSIMOND ,BEL,23,UIAA European Championship - Frankfurt 1992,lead,Women
1663, Olga BIBIK ,RUS,24,UIAA European Championship - Frankfurt 1992,lead,Women
1664, Metka LUKANCIC ,SLO,24,UIAA European Championship - Frankfurt 1992,lead,Women
1665, Delyth GOODEY ,GBR,26,UIAA European Championship - Frankfurt 1992,lead,Women
1666, Maria HIMSL ,AUT,26,UIAA European Championship - Frankfurt 1992,lead,Women
1667, Eva LINHARTOVA ,CZE,26,UIAA European Championship - Frankfurt 1992,lead,Women
1668, Elka JANKOVA ,BUL,29,UIAA European Championship - Frankfurt 1992,lead,Women
1669, Stanislava BRAZINOVA ,CZE,30,UIAA European Championship - Frankfurt 1992,lead,Women
1670, Pascale NOEL ,LUX,30,UIAA European Championship - Frankfurt 1992,lead,Women
1671, Silvija HIZMAN ,CRO,32,UIAA European Championship - Frankfurt 1992,lead,Women
1672, Slavica STOJAKOVIC-POJGORNIK ,CRO,33,UIAA European Championship - Frankfurt 1992,lead,Women
1673, Natasa CVITAS ,CRO,34,UIAA European Championship - Frankfurt 1992,lead,Women
1674, Luisa IOVANE ,ITA,34,UIAA European Championship - Frankfurt 1992,lead,Women
1675, Kairat RAKHMETOV ,KAZ,1,UIAA European Championship - Frankfurt 1992,speed,Men
1676, Cristian BRENNA ,ITA,2,UIAA European Championship - Frankfurt 1992,speed,Men
1677, Andrzej MARCISZ ,POL,3,UIAA European Championship - Frankfurt 1992,speed,Men
1678, Christian SCHLESENER ,GER,4,UIAA European Championship - Frankfurt 1992,speed,Men
1679, Tomas CADA ,CZE,5,UIAA European Championship - Frankfurt 1992,speed,Men
1680, Robert CASPERSEN ,NOR,5,UIAA European Championship - Frankfurt 1992,speed,Men
1681, Stephan HILGERS ,GER,5,UIAA European Championship - Frankfurt 1992,speed,Men
1682, Gregor JAEGER ,GER,5,UIAA European Championship - Frankfurt 1992,speed,Men
1683, Vasil KIROV ,BUL,9,UIAA European Championship - Frankfurt 1992,speed,Men
1684, Gregorz PLESNIAK ,POL,9,UIAA European Championship - Frankfurt 1992,speed,Men
1685, Oleg TCHERECHNEV ,RUS,9,UIAA European Championship - Frankfurt 1992,speed,Men
1686, Pavel WEISSER ,CZE,9,UIAA European Championship - Frankfurt 1992,speed,Men
1687, Sascha FLOHE ,GER,13,UIAA European Championship - Frankfurt 1992,speed,Men
1688, Hakon HANSEN ,NOR,13,UIAA European Championship - Frankfurt 1992,speed,Men
1689, Jury KRASILNIKOV ,RUS,13,UIAA European Championship - Frankfurt 1992,speed,Men
1690, Tomas SEDLACEK ,CZE,13,UIAA European Championship - Frankfurt 1992,speed,Men
1691, Marcel TOMAN ,CZE,17,UIAA European Championship - Frankfurt 1992,speed,Men
1692, Piotr DAWIDOWICZ ,POL,18,UIAA European Championship - Frankfurt 1992,speed,Men
1693, Petrov PLAMEN ,BUL,19,UIAA European Championship - Frankfurt 1992,speed,Men
1694, Boris CUJIC ,CRO,20,UIAA European Championship - Frankfurt 1992,speed,Men
1695, Stefan ADRIAN ,ROU,21,UIAA European Championship - Frankfurt 1992,speed,Men
1696, Marius ONIGA ,ROU,22,UIAA European Championship - Frankfurt 1992,speed,Men
1697, Vladimir NETSVETAEV-DOLGALEV ,RUS,23,UIAA European Championship - Frankfurt 1992,speed,Men
1698, Jivko DRUMEV ,BUL,24,UIAA European Championship - Frankfurt 1992,speed,Men
1699, Alv BORGE ,NOR,25,UIAA European Championship - Frankfurt 1992,speed,Men
1700, Jan Lindegaard ANDERSEN ,DEN,26,UIAA European Championship - Frankfurt 1992,speed,Men
1701, Darko DULAR ,CRO,27,UIAA European Championship - Frankfurt 1992,speed,Men
1702, Ivica FRANCESCHI ,CRO,27,UIAA European Championship - Frankfurt 1992,speed,Men
1703, Elena OVTCHINNIKOVA ,USA,1,UIAA European Championship - Frankfurt 1992,speed,Women
1704, Yulia INOZEMTSEVA ,RUS,2,UIAA European Championship - Frankfurt 1992,speed,Women
1705, Claudine TRECOURT ,FRA,3,UIAA European Championship - Frankfurt 1992,speed,Women
1706, Eva LINHARTOVA ,CZE,4,UIAA European Championship - Frankfurt 1992,speed,Women
1707, Stanislava BRAZINOVA ,CZE,5,UIAA European Championship - Frankfurt 1992,speed,Women
1708, Mihaela CRACIUN-PANTIS ,ROU,6,UIAA European Championship - Frankfurt 1992,speed,Women
1709, Elka JANKOVA ,BUL,7,UIAA European Championship - Frankfurt 1992,speed,Women
1710, Silvija HIZMAN ,CRO,8,UIAA European Championship - Frankfurt 1992,speed,Women
1711, Natasa CVITAS ,CRO,9,UIAA European Championship - Frankfurt 1992,speed,Women
1712, Stefan GLOWACZ ,GER,1,Masters Chambery 1992,lead,Men
1713, Didier RABOUTOU ,FRA,2,Masters Chambery 1992,lead,Men
1714, Stefan FÜRST ,AUT,3,Masters Chambery 1992,lead,Men
1715, Yuji HIRAYAMA ,JPN,4,Masters Chambery 1992,lead,Men
1716, François LEGRAND ,FRA,5,Masters Chambery 1992,lead,Men
1717, Frédéric NICOLE ,SUI,6,Masters Chambery 1992,lead,Men
1718, Klaus BÜCHELE ,GER,7,Masters Chambery 1992,lead,Men
1719, Patxi AROCENA ,ESP,8,Masters Chambery 1992,lead,Men
1720, Jean Paul FINNE ,BEL,8,Masters Chambery 1992,lead,Men
1721, Guido KÖSTERMEYER ,GER,8,Masters Chambery 1992,lead,Men
1722, François PETIT ,FRA,8,Masters Chambery 1992,lead,Men
1723, Stefano ALIPPI ,ITA,12,Masters Chambery 1992,lead,Men
1724, François LOMBARD ,FRA,13,Masters Chambery 1992,lead,Men
1725, Elie CHEVIEUX ,SUI,14,Masters Chambery 1992,lead,Men
1726, Jean-baptiste TRIBOUT ,FRA,15,Masters Chambery 1992,lead,Men
1727, Andrzej MARCISZ ,POL,16,Masters Chambery 1992,lead,Men
1728, Philippe STEULET ,SUI,17,Masters Chambery 1992,lead,Men
1729, Chris FOSSLI ,NOR,18,Masters Chambery 1992,lead,Men
1730, Geoff WEIGAND ,AUS,19,Masters Chambery 1992,lead,Men
1731, Thomas HANSSON ,SWE,20,Masters Chambery 1992,lead,Men
1732, Boris CUJIC ,CRO,21,Masters Chambery 1992,lead,Men
1733, Tadej SLABE ,SLO,21,Masters Chambery 1992,lead,Men
1734, Rae-kyung PARK ,KOR,23,Masters Chambery 1992,lead,Men
1735, Aron URBANICS ,HUN,23,Masters Chambery 1992,lead,Men
1736, Jacques LEPESANT ,LUX,25,Masters Chambery 1992,lead,Men
1737, Jose CARVALHO ,POR,26,Masters Chambery 1992,lead,Men
1738, Takashi IWAMORI ,JPN,27,Masters Chambery 1992,lead,Men
1739, Susi GOOD ,SUI,1,Masters Chambery 1992,lead,Women
1740, Isabelle PATISSIER ,FRA,2,Masters Chambery 1992,lead,Women
1741, Robyn ERBESFIELD ,USA,3,Masters Chambery 1992,lead,Women
1742, Nanette RAYBAUD ,FRA,4,Masters Chambery 1992,lead,Women
1743, Andrea EISENHUT ,GER,5,Masters Chambery 1992,lead,Women
1744, Luisa IOVANE ,ITA,6,Masters Chambery 1992,lead,Women
1745, Catherine GLOESENER ,BEL,7,Masters Chambery 1992,lead,Women
1746, Natalie RICHER ,FRA,8,Masters Chambery 1992,lead,Women
1747, Agnès BRARD ,FRA,9,Masters Chambery 1992,lead,Women
1748, Isabelle DORSIMOND ,BEL,10,Masters Chambery 1992,lead,Women
1749, Iwona GRONKIEWICZ-MARCISZ ,POL,11,Masters Chambery 1992,lead,Women
1750, Anna IBANEZ-TUDORAS ,ESP,12,Masters Chambery 1992,lead,Women
1751, Verica EDHOLM ,SWE,13,Masters Chambery 1992,lead,Women
1752, Pascale NOEL ,LUX,14,Masters Chambery 1992,lead,Women
1753, Isabelle LAFFONT ,FRA,15,Masters Chambery 1992,lead,Women
1754, Miranda ORTAR ,SLO,16,Masters Chambery 1992,lead,Women
1755, Berit SKEJEVLING ,NOR,17,Masters Chambery 1992,lead,Women
1756, Slavica STOJAKOVIC-POJGORNIK ,CRO,18,Masters Chambery 1992,lead,Women
1757, Yuji HIRAYAMA ,JPN,1,Masters Serre Chevalier 1992,lead,Men
1758, François LEGRAND ,FRA,2,Masters Serre Chevalier 1992,lead,Men
1759, Didier RABOUTOU ,FRA,3,Masters Serre Chevalier 1992,lead,Men
1760, Salavat RAKHMETOV ,RUS,4,Masters Serre Chevalier 1992,lead,Men
1761, François PETIT ,FRA,5,Masters Serre Chevalier 1992,lead,Men
1762, Vincent ALBRAND ,FRA,6,Masters Serre Chevalier 1992,lead,Men
1763, Stefan FÜRST ,AUT,7,Masters Serre Chevalier 1992,lead,Men
1764, Phillipe MUSSATTO ,FRA,8,Masters Serre Chevalier 1992,lead,Men
1765, Frédéric COROLLER ,FRA,9,Masters Serre Chevalier 1992,lead,Men
1766, Frédéric NICOLE ,SUI,10,Masters Serre Chevalier 1992,lead,Men
1767, Kairat RAKHMETOV ,KAZ,11,Masters Serre Chevalier 1992,lead,Men
1768, Jean Paul FINNE ,BEL,12,Masters Serre Chevalier 1992,lead,Men
1769, Patxi AROCENA ,ESP,13,Masters Serre Chevalier 1992,lead,Men
1770, Christoph FINKEL ,GER,13,Masters Serre Chevalier 1992,lead,Men
1771, Jean CABARET ,FRA,15,Masters Serre Chevalier 1992,lead,Men
1772, Luca GIUPPONI ,ITA,15,Masters Serre Chevalier 1992,lead,Men
1773, Elie CHEVIEUX ,SUI,17,Masters Serre Chevalier 1992,lead,Men
1774, Jacky GODOFFE ,FRA,18,Masters Serre Chevalier 1992,lead,Men
1775, François COFFY ,FRA,19,Masters Serre Chevalier 1992,lead,Men
1776, François LOMBARD ,FRA,19,Masters Serre Chevalier 1992,lead,Men
1777, Jean-baptiste TRIBOUT ,FRA,19,Masters Serre Chevalier 1992,lead,Men
1778, Cristian BRENNA ,ITA,22,Masters Serre Chevalier 1992,lead,Men
1779, Alberto GNERRO ,ITA,22,Masters Serre Chevalier 1992,lead,Men
1780, Laurent LAPORTE ,FRA,22,Masters Serre Chevalier 1992,lead,Men
1781, Arnaud PETIT ,FRA,22,Masters Serre Chevalier 1992,lead,Men
1782, Klaus BÜCHELE ,GER,26,Masters Serre Chevalier 1992,lead,Men
1783, Luca ZARDINI ,ITA,27,Masters Serre Chevalier 1992,lead,Men
1784, Alessandro LAMBERTI BOCCONI ,ITA,28,Masters Serre Chevalier 1992,lead,Men
1785, Nicola SARTORI ,ITA,29,Masters Serre Chevalier 1992,lead,Men
1786, Robyn ERBESFIELD ,USA,1,Masters Serre Chevalier 1992,lead,Women
1787, Isabelle PATISSIER ,FRA,1,Masters Serre Chevalier 1992,lead,Women
1788, Luisa IOVANE ,ITA,3,Masters Serre Chevalier 1992,lead,Women
1789, Nanette RAYBAUD ,FRA,4,Masters Serre Chevalier 1992,lead,Women
1790, Natalie RICHER ,FRA,5,Masters Serre Chevalier 1992,lead,Women
1791, Agnès BRARD ,FRA,6,Masters Serre Chevalier 1992,lead,Women
1792, Venera CHERESHNEVA ,RUS,7,Masters Serre Chevalier 1992,lead,Women
1793, Stefan GLOWACZ ,GER,1,UIAA Masters - Rock Masters Arco 1992,lead,Men
1794, François LEGRAND ,FRA,2,UIAA Masters - Rock Masters Arco 1992,lead,Men
1795, Didier RABOUTOU ,FRA,3,UIAA Masters - Rock Masters Arco 1992,lead,Men
1796, Stefan FÜRST ,AUT,4,UIAA Masters - Rock Masters Arco 1992,lead,Men
1797, François LOMBARD ,FRA,5,UIAA Masters - Rock Masters Arco 1992,lead,Men
1798, Patxi AROCENA ,ESP,6,UIAA Masters - Rock Masters Arco 1992,lead,Men
1799, Yuji HIRAYAMA ,JPN,7,UIAA Masters - Rock Masters Arco 1992,lead,Men
1800, Salavat RAKHMETOV ,RUS,8,UIAA Masters - Rock Masters Arco 1992,lead,Men
1801, Jean-baptiste TRIBOUT ,FRA,9,UIAA Masters - Rock Masters Arco 1992,lead,Men
1802, Luca GIUPPONI ,ITA,10,UIAA Masters - Rock Masters Arco 1992,lead,Men
1803, Frédéric NICOLE ,SUI,11,UIAA Masters - Rock Masters Arco 1992,lead,Men
1804, Severino SCASSA ,ITA,12,UIAA Masters - Rock Masters Arco 1992,lead,Men
1805, Luca ZARDINI ,ITA,13,UIAA Masters - Rock Masters Arco 1992,lead,Men
1806, Christoph FINKEL ,GER,14,UIAA Masters - Rock Masters Arco 1992,lead,Men
1807, Guido KÖSTERMEYER ,GER,15,UIAA Masters - Rock Masters Arco 1992,lead,Men
1808, François PETIT ,FRA,16,UIAA Masters - Rock Masters Arco 1992,lead,Men
1809, Lynn HILL ,USA,1,UIAA Masters - Rock Masters Arco 1992,lead,Women
1810, Isabelle PATISSIER ,FRA,2,UIAA Masters - Rock Masters Arco 1992,lead,Women
1811, Susi GOOD ,SUI,3,UIAA Masters - Rock Masters Arco 1992,lead,Women
1812, Robyn ERBESFIELD ,USA,4,UIAA Masters - Rock Masters Arco 1992,lead,Women
1813, Nanette RAYBAUD ,FRA,5,UIAA Masters - Rock Masters Arco 1992,lead,Women
1814, Venera CHERESHNEVA ,RUS,6,UIAA Masters - Rock Masters Arco 1992,lead,Women
1815, Luisa IOVANE ,ITA,7,UIAA Masters - Rock Masters Arco 1992,lead,Women
1816, Natalie RICHER ,FRA,8,UIAA Masters - Rock Masters Arco 1992,lead,Women
1817, Yuji HIRAYAMA ,JPN,1,UIAA Worldcup - Frankfurt 1993,lead,Men
1818, François LEGRAND ,FRA,2,UIAA Worldcup - Frankfurt 1993,lead,Men
1819, Christoph FINKEL ,GER,3,UIAA Worldcup - Frankfurt 1993,lead,Men
1820, Severino SCASSA ,ITA,4,UIAA Worldcup - Frankfurt 1993,lead,Men
1821, François PETIT ,FRA,5,UIAA Worldcup - Frankfurt 1993,lead,Men
1822, Arnaud PETIT ,FRA,6,UIAA Worldcup - Frankfurt 1993,lead,Men
1823, Ian VICKERS ,GBR,7,UIAA Worldcup - Frankfurt 1993,lead,Men
1824, Ben MOON ,GBR,8,UIAA Worldcup - Frankfurt 1993,lead,Men
1825, Stefan GLOWACZ ,GER,9,UIAA Worldcup - Frankfurt 1993,lead,Men
1826, Luca ZARDINI ,ITA,9,UIAA Worldcup - Frankfurt 1993,lead,Men
1827, Vincent ALBRAND ,FRA,11,UIAA Worldcup - Frankfurt 1993,lead,Men
1828, Frédéric COROLLER ,FRA,11,UIAA Worldcup - Frankfurt 1993,lead,Men
1829, Pavel SAMOILINE ,RUS,11,UIAA Worldcup - Frankfurt 1993,lead,Men
1830, Stefano ALIPPI ,ITA,14,UIAA Worldcup - Frankfurt 1993,lead,Men
1831, Nicola SARTORI ,ITA,15,UIAA Worldcup - Frankfurt 1993,lead,Men
1832, Alexander ADLER ,GER,16,UIAA Worldcup - Frankfurt 1993,lead,Men
1833, Florian HAGE ,GER,16,UIAA Worldcup - Frankfurt 1993,lead,Men
1834, Günther UNTERRAINER ,AUT,16,UIAA Worldcup - Frankfurt 1993,lead,Men
1835, Stefan FÜRST ,AUT,19,UIAA Worldcup - Frankfurt 1993,lead,Men
1836, Jean-baptiste TRIBOUT ,FRA,19,UIAA Worldcup - Frankfurt 1993,lead,Men
1837, François DREYFUS ,FRA,21,UIAA Worldcup - Frankfurt 1993,lead,Men
1838, Marek HAVLIK ,CZE,21,UIAA Worldcup - Frankfurt 1993,lead,Men
1839, Patxi AROCENA ,ESP,23,UIAA Worldcup - Frankfurt 1993,lead,Men
1840, Baptiste BRIAND ,FRA,23,UIAA Worldcup - Frankfurt 1993,lead,Men
1841, Txema GOMEZ ,ESP,23,UIAA Worldcup - Frankfurt 1993,lead,Men
1842, Vili GUCEK ,SLO,23,UIAA Worldcup - Frankfurt 1993,lead,Men
1843, François LOMBARD ,FRA,27,UIAA Worldcup - Frankfurt 1993,lead,Men
1844, Elie CHEVIEUX ,SUI,28,UIAA Worldcup - Frankfurt 1993,lead,Men
1845, Markus DORFLEITNER ,GER,28,UIAA Worldcup - Frankfurt 1993,lead,Men
1846, Tony RYAN ,GBR,28,UIAA Worldcup - Frankfurt 1993,lead,Men
1847, Salavat RAKHMETOV ,RUS,31,UIAA Worldcup - Frankfurt 1993,lead,Men
1848, François COFFY ,FRA,32,UIAA Worldcup - Frankfurt 1993,lead,Men
1849, Doug ENGLEKIRK ,USA,33,UIAA Worldcup - Frankfurt 1993,lead,Men
1850, Guido KÖSTERMEYER ,GER,33,UIAA Worldcup - Frankfurt 1993,lead,Men
1851, Fabien MAZUER ,FRA,33,UIAA Worldcup - Frankfurt 1993,lead,Men
1852, Christian ROUMEGOUX ,FRA,33,UIAA Worldcup - Frankfurt 1993,lead,Men
1853, Samuel BIE ,FRA,37,UIAA Worldcup - Frankfurt 1993,lead,Men
